Season,GameNumber,GoalNumber,Period,Time,GoalType,TeamCode,GoalPlayer,Assist1Player,Assist2Player
2010,20808,11,3,426,PP,MTL,67 M.PACIORETTY(7),20 J.WISNIEWSKI(31),
2010,20808,12,3,601,PP,BOS,73 M.RYDER(16),44 D.SEIDENBERG(19),47 S.KAMPFER(5)
2010,20808,13,3,894,EV,BOS,18 N.HORTON(14),46 D.KREJCI(31),
2010,20808,14,3,1186,EV,MTL,67 M.PACIORETTY(8),58 D.DESHARNAIS(3),68 Y.WEBER(9)
2010,20809,1,1,189,EV,NSH,10 M.ERAT(8),9 M.GOC(15),74 S.KOSTITSYN(17)
2010,20809,2,1,853,EV,NSH,11 D.LEGWAND(8),20 R.SUTER(24),
2010,20809,3,2,63,EV,NSH,33 C.WILSON(13),25 J.SMITHSON(5),29 J.WARD(13)
2010,20809,4,2,626,PP,NSH,74 S.KOSTITSYN(15),27 P.HORNQVIST(13),6 S.WEBER(24)
2010,20809,5,2,962,EV,DET,24 R.SALEI(1),40 H.ZETTERBERG(41),11 D.CLEARY(12)
2010,20810,1,1,575,PP,CBJ,20 K.HUSELIUS(12),6 A.STRALMAN(11),18 R.UMBERGER(22)
2010,20810,2,1,1191,PP,CBJ,14 G.CLITSOME(3),51 F.TYUTIN(16),16 D.BRASSARD(25)
2010,20810,3,2,116,EV,SJ,40 K.HUSKINS(1),8 J.PAVELSKI(25),12 P.MARLEAU(20)
2010,20810,4,2,819,EV,SJ,20 K.WELLWOOD(2),29 R.CLOWE(30),39 L.COUTURE(12)
2010,20810,5,3,909,EV,SJ,12 P.MARLEAU(20),8 J.PAVELSKI(26),
2010,20811,1,1,900,PP,MIN,20 A.MIETTINEN(10),7 M.CULLEN(22),8 B.BURNS(18)
2010,20811,2,1,911,EV,COL,54 D.JONES(17),9 M.DUCHENE(26),
2010,20811,3,1,951,EV,MIN,24 M.HAVLAT(15),21 K.BRODZIAK(11),22 C.CLUTTERBUCK(10)
2010,20811,4,2,642,EV,MIN,11 J.MADDEN(8),7 M.CULLEN(23),46 J.SPURGEON(2)
2010,20811,5,3,23,EV,COL,54 D.JONES(18),23 M.HEJDUK(28),
2010,20812,1,1,648,EV,DAL,29 S.OTT(10),91 B.RICHARDS(39),21 L.ERIKSSON(35)
2010,20812,2,1,1102,PP,PHX,32 M.ROZSIVAL(4),14 T.PYATT(10),22 L.STEMPNIAK(16)
2010,20812,3,2,356,EV,DAL,91 B.RICHARDS(22),2 N.GROSSMAN(8),10 B.MORROW(14)
2010,20812,4,3,337,EV,PHX,89 M.BOEDKER(1),13 R.WHITNEY(30),
2010,20812,5,0,73,PP,PHX,17 R.VRBATA(14),3 K.YANDLE(37),13 R.WHITNEY(31)
2010,20813,1,1,520,EV,CGY,15 T.JACKMAN(8),10 N.HAGMAN(15),28 R.REGEHR(9)
2010,20813,2,1,557,EV,OTT,22 C.KELLY(12),73 J.RUUTU(8),17 F.KUBA(5)
2010,20813,3,1,621,EV,OTT,14 C.CAMPOLI(3),unassisted,
2010,20813,4,2,822,PP,CGY,13 O.JOKINEN(10),20 C.GLENCROSS(9),33 A.BABCHUK(17)
2010,20813,5,2,1064,EV,CGY,20 C.GLENCROSS(15),13 O.JOKINEN(25),33 A.BABCHUK(18)
2010,20813,6,3,516,PP,CGY,33 A.BABCHUK(7),28 R.REGEHR(10),
2010,20813,7,3,938,PP,CGY,15 T.JACKMAN(9),12 J.IGINLA(29),8 B.MORRISON(24)
2010,20814,1,1,641,EV,CHI,10 P.SHARP(27),19 J.TOEWS(28),
2010,20814,2,2,314,EV,CHI,29 B.BICKELL(13),unassisted,
2010,20814,3,3,255,PP,CHI,88 P.KANE(16),82 T.KOPECKY(22),19 J.TOEWS(29)
2010,20814,4,3,980,EV,EDM,14 J.EBERLE(11),4 T.HALL(17),2 J.VANDERMEER(7)
2010,20814,5,3,1157,EV-EN,CHI,88 P.KANE(17),unassisted,
2010,20815,1,1,56,EV,ANA,33 J.BLAKE(11),8 T.SELANNE(32),32 T.LYDMAN(18)
2010,20815,2,2,206,EV,ANA,64 B.MCMILLAN(6),42 D.SEXTON(5),3 A.LILJA(5)
2010,20815,3,2,252,EV,ANA,9 B.RYAN(24),15 R.GETZLAF(25),10 C.PERRY(29)
2010,20815,4,2,442,PP,VAN,22 D.SEDIN(29),26 M.SAMUELSSON(24),17 R.KESLER(22)
2010,20815,5,3,342,EV,VAN,14 A.BURROWS(15),33 H.SEDIN(55),22 D.SEDIN(42)
2010,20815,6,3,370,EV,ANA,9 B.RYAN(25),8 T.SELANNE(33),17 L.VISNOVSKY(36)
2010,20815,7,3,1179,EV,VAN,17 R.KESLER(32),22 D.SEDIN(43),3 K.BIEKSA(12)
2010,20816,1,2,318,EV,TOR,41 N.KULEMIN(21),81 P.KESSEL(17),84 M.GRABOVSKI(20)
2010,20816,2,3,203,EV,NJ,8 D.ZUBRUS(11),34 M.FAYNE(4),26 P.ELIAS(27)
2010,20816,3,0,276,EV,NJ,17 I.KOVALCHUK(18),29 A.SALMELA(3),
2010,20817,1,3,18,PP,PHI,17 J.CARTER(26),18 M.RICHARDS(32),20 C.PRONGER(18)
2010,20817,2,3,687,PP,PHI,48 D.BRIERE(27),28 C.GIROUX(32),25 M.CARLE(24)
2010,20817,3,3,727,EV,CAR,15 T.RUUTU(13),59 C.LAROSE(11),
2010,20818,1,1,413,EV,PIT,12 B.STERLING(1),15 D.JEFFREY(3),38 N.JOHNSON(1)
2010,20818,2,1,1037,EV,LA,28 J.STOLL(15),94 R.SMYTH(16),14 J.WILLIAMS(24)
2010,20818,3,0,281,EV,PIT,11 J.STAAL(4),9 P.DUPUIS(14),
2010,20819,1,1,850,EV,MTL,67 M.PACIORETTY(9),58 D.DESHARNAIS(4),6 J.SPACEK(15)
2010,20819,2,1,995,EV,NYI,91 J.TAVARES(19),unassisted,
2010,20819,3,2,349,EV,MTL,57 B.POULIOT(11),53 R.WHITE(1),
2010,20819,4,2,1030,EV,NYI,40 M.GRABNER(18),51 F.NIELSEN(18),38 J.HILLEN(6)
2010,20819,5,2,1088,EV,MTL,14 T.PLEKANEC(19),unassisted,
2010,20819,6,3,248,EV,NYI,40 M.GRABNER(19),51 F.NIELSEN(19),38 J.HILLEN(7)
2010,20819,7,0,0,SO,NYI,21 K.OKPOSO,&nbsp;,
2010,20820,1,2,622,EV,BUF,6 M.WEBER(3),29 J.POMINVILLE(18),55 J.HECHT(13)
2010,20820,2,2,1118,PP,FLA,26 S.BERNIER(5),52 J.GARRISON(6),6 D.WIDEMAN(20)
2010,20820,3,3,539,EV,BUF,26 T.VANEK(22),29 J.POMINVILLE(19),57 T.MYERS(17)
2010,20820,4,3,603,EV,FLA,19 M.REASONER(11),6 D.WIDEMAN(21),
2010,20820,5,0,295,EV,BUF,57 T.MYERS(7),42 N.GERBE(9),
2010,20821,1,1,70,EV,DET,44 T.BERTUZZI(9),93 J.FRANZEN(16),40 H.ZETTERBERG(42)
2010,20821,2,1,190,EV,DET,11 D.CLEARY(17),26 J.HUDLER(16),55 N.KRONWALL(17)
2010,20821,3,1,1073,PP,BOS,46 D.KREJCI(8),17 M.LUCIC(15),33 Z.CHARA(20)
2010,20821,4,2,69,EV,DET,26 J.HUDLER(6),40 H.ZETTERBERG(43),28 B.RAFALSKI(31)
2010,20821,5,2,974,PP,DET,40 H.ZETTERBERG(17),96 T.HOLMSTROM(12),11 D.CLEARY(13)
2010,20821,6,2,998,EV,DET,44 T.BERTUZZI(10),13 P.DATSYUK(29),
2010,20821,7,3,831,PP,DET,96 T.HOLMSTROM(12),26 J.HUDLER(17),13 P.DATSYUK(30)
2010,20822,1,3,368,EV,SJ,12 P.MARLEAU(21),7 N.WALLIN(4),8 J.PAVELSKI(27)
2010,20822,2,3,552,PP,NJ,12 B.ROLSTON(8),17 I.KOVALCHUK(19),26 P.ELIAS(28)
2010,20822,3,3,961,EV,NJ,17 I.KOVALCHUK(19),19 T.ZAJAC(24),
2010,20823,1,1,531,EV,NYI,36 T.HAMONIC(2),40 M.GRABNER(9),51 F.NIELSEN(20)
2010,20823,2,1,772,EV,NYI,58 J.JOENSUU(4),12 J.BAILEY(10),17 M.MARTIN(5)
2010,20823,3,1,1068,PP,NYI,15 P.PARENTEAU(14),36 T.HAMONIC(11),91 J.TAVARES(23)
2010,20823,4,1,1152,EV,NYI,40 M.GRABNER(20),8 B.GERVAIS(5),24 R.MARTINEK(7)
2010,20823,5,2,196,EV,NYI,91 J.TAVARES(20),36 T.HAMONIC(12),26 M.MOULSON(13)
2010,20823,6,2,226,EV,NYI,59 M.HALEY(1),38 J.HILLEN(8),
2010,20823,7,2,368,PP,PIT,58 K.LETANG(8),3 A.GOLIGOSKI(20),12 B.STERLING(1)
2010,20823,8,2,544,PP,PIT,11 J.STAAL(5),48 T.KENNEDY(16),
2010,20823,9,2,811,EV,NYI,26 M.MOULSON(20),15 P.PARENTEAU(21),91 J.TAVARES(24)
2010,20823,10,2,1070,PP,NYI,26 M.MOULSON(21),91 J.TAVARES(25),27 M.JURCINA(8)
2010,20823,11,3,466,PP,PIT,48 T.KENNEDY(11),58 K.LETANG(35),46 J.VITALE(1)
2010,20823,12,3,1071,SH,NYI,40 M.GRABNER(21),unassisted,
2010,20824,1,1,954,EV,COL,11 P.DUPUIS(4),unassisted,
2010,20824,2,2,439,EV,CBJ,61 R.NASH(25),93 J.VORACEK(25),51 F.TYUTIN(17)
2010,20824,3,2,842,EV,CBJ,16 D.BRASSARD(14),61 R.NASH(23),
2010,20824,4,3,1196,EV-EN,CBJ,24 D.MACKENZIE(3),26 S.PAHLSSON(8),
2010,20825,1,1,668,EV,ATL,22 A.STEWART(14),8 A.BURMISTROV(12),9 E.KANE(17)
2010,20825,2,2,26,PP,NYR,18 M.STAAL(7),10 M.GABORIK(19),20 V.PROSPAL(1)
2010,20825,3,3,71,EV,NYR,17 B.DUBINSKY(19),10 M.GABORIK(20),27 R.MCDONAGH(2)
2010,20825,4,3,849,EV,ATL,9 E.KANE(15),22 A.STEWART(18),6 R.HAINSEY(7)
2010,20825,5,3,1060,PP,ATL,9 E.KANE(16),33 D.BYFUGLIEN(26),39 T.ENSTROM(34)
2010,20826,1,1,110,EV,STL,21 P.BERGLUND(13),74 T.OSHIE(11),28 C.COLAIACOVO(13)
2010,20826,2,1,169,EV,MIN,15 A.BRUNETTE(15),8 B.BURNS(19),9 M.KOIVU(32)
2010,20826,3,1,934,EV,STL,10 A.MCDONALD(9),22 B.BOYES(24),46 R.POLAK(4)
2010,20826,4,2,90,EV,MIN,22 C.CLUTTERBUCK(15),24 M.HAVLAT(32),
2010,20826,5,3,19,EV,STL,42 D.BACKES(19),22 B.BOYES(25),5 B.JACKMAN(10)
2010,20826,6,3,41,EV,MIN,22 C.CLUTTERBUCK(16),21 K.BRODZIAK(12),
2010,20826,7,3,380,EV,STL,42 D.BACKES(20),27 A.PIETRANGELO(19),10 A.MCDONALD(12)
2010,20826,8,3,1142,EV,MIN,24 M.HAVLAT(16),9 M.KOIVU(33),15 A.BRUNETTE(17)
2010,20826,9,0,0,SO,MIN,11 J.MADDEN,&nbsp;,
2010,20827,1,1,219,EV,CHI,88 P.KANE(18),unassisted,
2010,20827,2,1,250,EV,CHI,7 B.SEABROOK(4),19 J.TOEWS(30),88 P.KANE(27)
2010,20827,3,1,776,PP,CHI,10 P.SHARP(28),19 J.TOEWS(31),88 P.KANE(28)
2010,20827,4,2,959,EV,DAL,3 S.ROBIDAS(4),unassisted,
2010,20827,5,2,1195,PP,DAL,91 B.RICHARDS(23),unassisted,
2010,20827,6,3,47,EV,DAL,10 B.MORROW(24),15 J.LANGENBRUNNER(14),3 S.ROBIDAS(22)
2010,20827,7,0,0,SO,DAL,91 B.RICHARDS,&nbsp;,
2010,20828,1,1,784,EV,ANA,11 S.KOIVU(12),33 J.BLAKE(9),8 T.SELANNE(34)
2010,20828,2,2,196,EV,CGY,17 R.BOURQUE(17),28 R.REGEHR(11),12 J.IGINLA(30)
2010,20828,3,2,237,EV,CGY,13 O.JOKINEN(11),20 C.GLENCROSS(10),25 D.MOSS(8)
2010,20828,4,2,454,EV,ANA,11 S.KOIVU(13),8 T.SELANNE(35),33 J.BLAKE(10)
2010,20828,5,2,612,SH,ANA,64 B.MCMILLAN(7),10 C.PERRY(30),25 A.SUTTON(4)
2010,20828,6,3,333,EV,CGY,12 J.IGINLA(23),28 R.REGEHR(12),8 B.MORRISON(25)
2010,20828,7,3,498,EV,CGY,20 C.GLENCROSS(16),25 D.MOSS(9),13 O.JOKINEN(26)
2010,20828,8,3,1073,PP,ANA,8 T.SELANNE(16),15 R.GETZLAF(26),10 C.PERRY(31)
2010,20828,9,0,281,EV,ANA,4 C.FOWLER(7),11 S.KOIVU(19),8 T.SELANNE(36)
2010,20829,1,1,66,EV,WSH,8 A.OVECHKIN(21),unassisted,
2010,20829,2,2,641,EV,LA,11 A.KOPITAR(17),17 W.SIMMONDS(9),26 M.HANDZUS(14)
2010,20829,3,3,216,EV,LA,12 A.LOKTIONOV(3),13 K.CLIFFORD(5),2 M.GREENE(5)
2010,20829,4,3,748,EV,LA,26 M.HANDZUS(8),11 A.KOPITAR(35),17 W.SIMMONDS(10)
2010,20829,5,3,836,EV,LA,28 J.STOLL(16),14 J.WILLIAMS(25),94 R.SMYTH(17)
2010,20830,1,1,171,EV,OTT,16 B.BUTLER(1),unassisted,
2010,20830,2,1,225,EV,EDM,13 A.COGLIANO(9),14 J.EBERLE(18),26 K.FOSTER(10)
2010,20830,3,1,447,EV,OTT,27 A.KOVALEV(12),71 N.FOLIGNO(13),
2010,20830,4,2,251,EV,EDM,27 D.PENNER(19),83 A.HEMSKY(23),
2010,20830,5,3,483,PP,OTT,9 M.MICHALEK(14),16 B.BUTLER(1),19 J.SPEZZA(13)
2010,20830,6,3,850,EV,OTT,13 P.REGIN(3),27 A.KOVALEV(13),71 N.FOLIGNO(14)
2010,20830,7,3,1059,EV,EDM,27 D.PENNER(20),83 A.HEMSKY(24),23 L.OMARK(11)
2010,20830,8,3,1117,EV-EN,OTT,27 A.KOVALEV(13),19 J.SPEZZA(14),65 E.KARLSSON(23)
2010,20831,1,2,612,EV,MTL,57 B.POULIOT(12),58 D.DESHARNAIS(6),44 R.HAMRLIK(19)
2010,20831,2,2,712,EV,MTL,21 B.GIONTA(21),67 M.PACIORETTY(9),
2010,20831,3,3,379,PP,MTL,58 D.DESHARNAIS(5),11 S.GOMEZ(22),44 R.HAMRLIK(20)
2010,20832,1,2,266,EV,TB,9 S.DOWNIE(7),26 M.ST LOUIS(46),91 S.STAMKOS(34)
2010,20832,2,2,461,PP,TB,4 V.LECAVALIER(12),16 T.PURCELL(24),12 S.GAGNE(9)
2010,20832,3,2,548,PP,CAR,12 E.STAAL(27),25 J.PITKANEN(22),26 E.COLE(18)
2010,20832,4,3,768,EV,TB,10 S.BERGENHEIM(11),42 D.TYRELL(7),
2010,20832,5,3,1148,EV,CAR,53 J.SKINNER(21),12 E.STAAL(29),15 T.RUUTU(30)
2010,20832,6,3,1167,EV,CAR,26 E.COLE(15),25 J.PITKANEN(23),77 J.CORVO(21)
2010,20832,7,0,92,EV,TB,47 M.BERGERON(1),10 S.BERGENHEIM(12),
2010,20833,1,1,665,EV,COL,12 K.PORTER(10),26 P.STASTNY(27),48 M.HUNWICK(6)
2010,20833,2,1,676,EV,NSH,6 S.WEBER(11),10 M.ERAT(18),20 R.SUTER(25)
2010,20833,3,2,276,PP,NSH,10 M.ERAT(9),27 P.HORNQVIST(14),74 S.KOSTITSYN(18)
2010,20833,4,2,553,EV,COL,54 D.JONES(19),34 D.WINNIK(10),37 R.O'REILLY(11)
2010,20833,5,3,174,EV,COL,9 M.DUCHENE(21),18 B.YIP(10),12 K.PORTER(7)
2010,20833,6,3,251,EV,NSH,27 P.HORNQVIST(17),11 D.LEGWAND(12),26 S.SULLIVAN(11)
2010,20833,7,3,1050,EV,NSH,4 C.FRANSON(7),unassisted,
2010,20833,8,3,1154,EV-EN,NSH,11 D.LEGWAND(9),10 M.ERAT(19),12 M.FISHER(11)
2010,20834,1,1,906,EV,PHX,17 R.VRBATA(15),13 R.WHITNEY(32),
2010,20834,2,2,42,EV,PHX,14 T.PYATT(14),19 S.DOAN(26),18 S.LEPISTO(7)
2010,20834,3,2,797,PP,CHI,22 T.BROUWER(16),81 M.HOSSA(18),36 D.BOLLAND(14)
2010,20834,4,3,958,PP,CHI,2 D.KEITH(5),51 B.CAMPBELL(17),36 D.BOLLAND(15)
2010,20834,5,0,0,SO,PHX,17 R.VRBATA,&nbsp;,
2010,20835,1,1,1131,EV,MIN,22 C.CLUTTERBUCK(17),46 J.SPURGEON(3),96 P.BOUCHARD(14)
2010,20835,2,2,247,PP,MIN,20 A.MIETTINEN(11),15 A.BRUNETTE(18),
2010,20835,3,2,502,EV,MIN,21 K.BRODZIAK(11),8 B.BURNS(20),
2010,20835,4,2,888,PP,STL,21 P.BERGLUND(14),74 T.OSHIE(12),22 B.BOYES(26)
2010,20836,1,1,642,PP,VAN,14 A.BURROWS(16),21 M.RAYMOND(19),27 M.MALHOTRA(12)
2010,20836,2,2,131,EV,CGY,15 T.JACKMAN(10),18 M.STAJAN(21),33 A.BABCHUK(19)
2010,20836,3,2,257,EV,CGY,20 C.GLENCROSS(17),8 B.MORRISON(26),12 J.IGINLA(31)
2010,20836,4,2,640,EV,VAN,26 M.SAMUELSSON(14),21 M.RAYMOND(20),3 K.BIEKSA(13)
2010,20836,5,2,800,PP,VAN,26 M.SAMUELSSON(15),5 C.EHRHOFF(23),22 D.SEDIN(44)
2010,20836,6,3,1158,EV-EN,VAN,14 A.BURROWS(17),29 A.ROME(3),27 M.MALHOTRA(13)
2010,20837,1,1,40,EV,NYI,40 M.GRABNER(22),51 F.NIELSEN(21),21 K.OKPOSO(4)
2010,20837,2,1,406,EV,BUF,55 J.HECHT(9),unassisted,
2010,20837,3,1,462,EV,BUF,21 D.STAFFORD(21),63 T.ENNIS(19),19 T.CONNOLLY(15)
2010,20837,4,1,769,EV,NYI,91 J.TAVARES(21),36 T.HAMONIC(13),26 M.MOULSON(14)
2010,20837,5,1,1059,EV,BUF,21 D.STAFFORD(22),63 T.ENNIS(20),19 T.CONNOLLY(16)
2010,20837,6,2,271,EV,BUF,42 N.GERBE(7),27 S.MORRISONN(4),
2010,20837,7,2,1135,EV,NYI,57 B.COMEAU(14),51 F.NIELSEN(22),21 K.OKPOSO(5)
2010,20837,8,3,180,EV,NYI,40 M.GRABNER(23),unassisted,
2010,20837,9,3,326,EV,BUF,57 T.MYERS(8),29 J.POMINVILLE(20),
2010,20837,10,3,692,PP,NYI,27 M.JURCINA(4),51 F.NIELSEN(23),91 J.TAVARES(26)
2010,20837,11,3,768,PP,NYI,6 T.WISHART(1),27 M.JURCINA(9),12 J.BAILEY(11)
2010,20837,12,3,799,EV,BUF,21 D.STAFFORD(23),3 J.LEOPOLD(21),63 T.ENNIS(21)
2010,20837,13,0,175,EV,NYI,40 M.GRABNER(24),21 K.OKPOSO(6),47 A.MACDONALD(17)
2010,20838,1,1,126,EV,PIT,5 D.ENGELLAND(3),18 C.CONNER(6),17 M.RUPP(6)
2010,20838,2,1,306,EV,PIT,38 N.JOHNSON(1),11 J.STAAL(6),9 P.DUPUIS(15)
2010,20838,3,1,343,EV,NYR,22 B.BOYLE(19),18 M.STAAL(14),
2010,20838,4,1,560,PP,NYR,24 R.CALLAHAN(13),5 D.GIRARDI(21),86 W.WOLSKI(17)
2010,20838,5,2,94,EV,NYR,20 V.PROSPAL(2),17 B.DUBINSKY(23),10 M.GABORIK(21)
2010,20838,6,2,664,PP,NYR,24 R.CALLAHAN(14),18 M.STAAL(15),21 D.STEPAN(17)
2010,20838,7,2,923,PP,NYR,42 A.ANISIMOV(12),36 M.ZUCCARELLO(11),24 R.CALLAHAN(14)
2010,20838,8,3,312,PP,PIT,12 B.STERLING(2),3 A.GOLIGOSKI(21),58 K.LETANG(36)
2010,20839,1,1,276,PP,DAL,91 B.RICHARDS(24),6 T.DALEY(16),29 S.OTT(12)
2010,20839,2,1,322,EV,CBJ,11 M.CALVERT(4),6 A.STRALMAN(12),35 J.HEJDA(11)
2010,20839,3,2,393,EV,CBJ,61 R.NASH(26),93 J.VORACEK(26),6 A.STRALMAN(13)
2010,20840,1,1,546,EV,CAR,19 J.TLUSTY(5),25 J.PITKANEN(24),14 S.SAMSONOV(15)
2010,20840,2,2,200,EV,ATL,16 A.LADD(18),unassisted,
2010,20840,3,2,1104,EV,CAR,77 J.CORVO(9),16 B.SUTTER(8),53 J.SKINNER(24)
2010,20840,4,3,26,EV,ATL,16 A.LADD(19),unassisted,
2010,20840,5,3,1121,EV,CAR,26 E.COLE(16),14 S.SAMSONOV(16),7 I.WHITE(14)
2010,20841,1,1,777,EV,SJ,40 K.HUSKINS(2),8 J.PAVELSKI(28),17 T.MITCHELL(5)
2010,20841,2,2,1171,EV,FLA,13 M.SANTORELLI(15),61 C.STILLMAN(15),4 K.ELLERBY(7)
2010,20841,3,3,122,EV,SJ,8 J.PAVELSKI(12),15 D.HEATLEY(28),17 T.MITCHELL(6)
2010,20841,4,3,636,EV,FLA,21 C.HIGGINS(10),19 M.REASONER(11),6 D.WIDEMAN(22)
2010,20841,5,3,1079,EV,FLA,52 J.GARRISON(3),19 M.REASONER(12),21 C.HIGGINS(11)
2010,20842,1,1,89,EV,BOS,19 T.SEGUIN(9),26 B.WHEELER(15),73 M.RYDER(16)
2010,20842,2,1,369,EV,DET,44 T.BERTUZZI(11),unassisted,
2010,20842,3,1,737,PP,BOS,63 B.MARCHAND(16),73 M.RYDER(17),28 M.RECCHI(28)
2010,20842,4,2,234,EV,DET,13 P.DATSYUK(14),28 B.RAFALSKI(32),26 J.HUDLER(18)
2010,20842,5,2,764,EV,DET,33 K.DRAPER(6),17 P.EAVES(6),43 D.HELM(17)
2010,20842,6,3,815,EV,DET,44 T.BERTUZZI(12),93 J.FRANZEN(17),40 H.ZETTERBERG(44)
2010,20843,1,2,17,EV,LA,8 D.DOUGHTY(7),11 A.KOPITAR(36),17 W.SIMMONDS(11)
2010,20844,1,1,34,EV,ANA,8 T.SELANNE(17),33 J.BLAKE(11),3 A.LILJA(6)
2010,20844,2,2,924,EV,ANA,64 B.MCMILLAN(8),42 D.SEXTON(6),14 M.LAPIERRE(6)
2010,20844,3,2,998,EV,ANA,9 B.RYAN(26),10 C.PERRY(32),15 R.GETZLAF(27)
2010,20844,4,3,91,EV,ANA,9 B.RYAN(27),10 C.PERRY(33),15 R.GETZLAF(28)
2010,20845,1,1,310,PP,STL,10 A.MCDONALD(10),64 N.NIKITIN(2),27 A.PIETRANGELO(20)
2010,20845,2,1,615,EV,VAN,33 H.SEDIN(13),6 S.SALO(1),14 A.BURROWS(19)
2010,20845,3,1,737,EV,STL,20 A.STEEN(16),unassisted,
2010,20845,4,2,1049,PP,STL,21 P.BERGLUND(15),27 A.PIETRANGELO(21),10 A.MCDONALD(13)
2010,20845,5,3,107,EV,VAN,36 J.HANSEN(7),13 R.TORRES(11),5 C.EHRHOFF(24)
2010,20846,1,1,18,EV,CGY,25 D.MOSS(13),28 R.REGEHR(13),13 O.JOKINEN(27)
2010,20846,2,1,357,PP,CGY,33 A.BABCHUK(8),4 J.BOUWMEESTER(13),13 O.JOKINEN(28)
2010,20846,3,1,674,EV,CGY,12 J.IGINLA(24),17 R.BOURQUE(14),8 B.MORRISON(27)
2010,20846,4,1,761,EV,CGY,20 C.GLENCROSS(18),13 O.JOKINEN(29),25 D.MOSS(10)
2010,20846,5,1,1021,EV,CGY,13 O.JOKINEN(12),20 C.GLENCROSS(11),25 D.MOSS(11)
2010,20846,6,2,669,PP,COL,34 D.WINNIK(8),12 K.PORTER(8),48 M.HUNWICK(7)
2010,20846,7,3,40,EV,CGY,40 A.TANGUAY(15),28 R.REGEHR(14),8 B.MORRISON(28)
2010,20846,8,3,177,EV,CGY,20 C.GLENCROSS(19),16 T.KOSTOPOULOS(5),25 D.MOSS(12)
2010,20846,9,3,556,EV,CGY,12 J.IGINLA(25),11 M.BACKLUND(7),27 S.STAIOS(2)
2010,20846,10,3,1135,SH,CGY,18 M.STAJAN(5),17 R.BOURQUE(15),
2010,20847,1,2,526,EV,WSH,90 M.JOHANSSON(8),21 B.LAICH(19),28 A.SEMIN(18)
2010,20847,2,2,575,EV,PHX,11 M.HANZAL(12),13 R.WHITNEY(33),17 R.VRBATA(17)
2010,20847,3,2,1063,PP,PHX,13 R.WHITNEY(11),17 R.VRBATA(18),19 S.DOAN(27)
2010,20847,4,3,264,EV,PHX,38 V.FIDDLER(6),8 S.UPSHALL(11),3 K.YANDLE(38)
2010,20847,5,3,304,EV,WSH,10 M.BRADLEY(4),39 D.STECKEL(6),55 J.SCHULTZ(8)
2010,20848,1,1,484,EV,BOS,20 D.PAILLE(2),45 M.STUART(4),11 G.CAMPBELL(12)
2010,20848,2,1,1042,PP,TOR,81 P.KESSEL(20),3 D.PHANEUF(12),19 J.LUPUL(9)
2010,20848,3,2,275,EV,TOR,84 M.GRABOVSKI(23),8 M.KOMISAREK(9),36 C.GUNNARSSON(6)
2010,20848,4,2,1114,PP,BOS,11 G.CAMPBELL(8),63 B.MARCHAND(15),73 M.RYDER(18)
2010,20848,5,3,548,EV,BOS,37 P.BERGERON(20),54 A.MCQUAID(8),28 M.RECCHI(29)
2010,20848,6,3,807,PP,TOR,81 P.KESSEL(21),19 J.LUPUL(10),15 T.KABERLE(34)
2010,20848,7,3,1139,EV,TOR,84 M.GRABOVSKI(24),16 C.MACARTHUR(28),3 D.PHANEUF(13)
2010,20849,1,1,294,PP,MTL,67 M.PACIORETTY(10),14 T.PLEKANEC(27),44 R.HAMRLIK(21)
2010,20849,2,2,388,EV,MTL,57 B.POULIOT(13),58 D.DESHARNAIS(7),20 J.WISNIEWSKI(32)
2010,20849,3,2,1068,PP,BUF,21 D.STAFFORD(24),26 T.VANEK(27),19 T.CONNOLLY(17)
2010,20849,4,3,368,EV,BUF,29 J.POMINVILLE(13),55 J.HECHT(14),42 N.GERBE(10)
2010,20849,5,0,0,SO,BUF,55 J.HECHT,&nbsp;,
2010,20850,1,1,1075,PP,OTT,16 B.BUTLER(2),19 J.SPEZZA(15),9 M.MICHALEK(10)
2010,20850,2,2,487,EV,NYI,57 B.COMEAU(15),6 T.WISHART(3),58 J.JOENSUU(2)
2010,20850,3,2,777,PP,OTT,26 R.SHANNON(5),16 B.BUTLER(2),9 M.MICHALEK(11)
2010,20850,4,3,168,SH,NYI,40 M.GRABNER(25),unassisted,
2010,20850,5,3,399,EV,NYI,12 J.BAILEY(7),40 M.GRABNER(10),21 K.OKPOSO(7)
2010,20850,6,3,956,EV,OTT,65 E.KARLSSON(9),38 E.CONDRA(1),15 Z.SMITH(2)
2010,20850,7,0,0,SO,NYI,51 F.NIELSEN,&nbsp;,
2010,20851,1,1,762,EV,PHI,21 J.VAN RIEMSDYK(13),28 C.GIROUX(33),17 J.CARTER(24)
2010,20851,2,2,59,EV,TB,19 D.MOORE(10),18 A.HALL(6),
2010,20851,3,2,453,PP,PHI,19 S.HARTNELL(18),21 J.VAN RIEMSDYK(13),41 A.MESZAROS(16)
2010,20851,4,2,528,SH-PS,PHI,36 D.POWE(5),Penalty Shot,
2010,20851,5,2,595,PP,TB,4 V.LECAVALIER(13),47 M.BERGERON(3),26 M.ST LOUIS(47)
2010,20851,6,2,648,EV,TB,16 T.PURCELL(12),13 P.KUBINA(17),48 M.VERNACE(1)
2010,20851,7,0,0,SO,PHI,44 K.TIMONEN,&nbsp;,
2010,20852,1,1,408,PP,NSH,4 C.FRANSON(8),26 S.SULLIVAN(12),11 D.LEGWAND(13)
