,GD,GameNumber,LossTeam,Season,WinTeam,PlayerNumber,PlayerPosition,TeamCode,GF,GA,Rank,RosterCount,Position,PositionCount,FCount,DCount
21471,-1,20015,NYI,2010,DAL,37.0,D,DAL,5,4,2,18.0,D,6.0,12.0,6.0
21563,-1,20015,NYI,2010,DAL,5.0,D,DAL,5,4,2,18.0,D,6.0,12.0,6.0
21572,-1,20015,NYI,2010,DAL,20.0,C,DAL,5,4,2,18.0,F,12.0,12.0,6.0
21573,-1,20015,NYI,2010,DAL,13.0,R,DAL,5,4,2,18.0,F,12.0,12.0,6.0
23072,-1,20016,PIT,2010,MTL,14.0,C,MTL,3,2,1,18.0,F,12.0,12.0,6.0
23073,-1,20016,PIT,2010,MTL,13.0,L,MTL,3,2,1,18.0,F,12.0,12.0,6.0
23074,-1,20016,PIT,2010,MTL,46.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23075,-1,20016,PIT,2010,MTL,26.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
23076,-1,20016,PIT,2010,MTL,75.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
23090,-1,20016,PIT,2010,MTL,11.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23091,-1,20016,PIT,2010,MTL,21.0,R,MTL,3,2,1,18.0,F,12.0,12.0,6.0
23092,-1,20016,PIT,2010,MTL,57.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23093,-1,20016,PIT,2010,MTL,6.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
23094,-1,20016,PIT,2010,MTL,76.0,D,MTL,3,2,1,18.0,D,6.0,12.0,6.0
23120,-1,20016,PIT,2010,MTL,17.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23121,-1,20016,PIT,2010,MTL,94.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23122,-1,20016,PIT,2010,MTL,32.0,L,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23141,-1,20016,PIT,2010,MTL,20.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
23142,-1,20016,PIT,2010,MTL,45.0,D,MTL,3,2,2,18.0,D,6.0,12.0,6.0
23150,-1,20016,PIT,2010,MTL,15.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23151,-1,20016,PIT,2010,MTL,40.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
23152,-1,20016,PIT,2010,MTL,81.0,C,MTL,3,2,2,18.0,F,12.0,12.0,6.0
27506,1,20019,PHI,2010,STL,17.0,C,PHI,1,2,1,18.0,F,12.0,12.0,6.0
27507,1,20019,PHI,2010,STL,18.0,C,PHI,1,2,1,18.0,F,12.0,12.0,6.0
27508,1,20019,PHI,2010,STL,13.0,L,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27509,1,20019,PHI,2010,STL,5.0,D,PHI,1,2,2,18.0,D,6.0,12.0,6.0
27510,1,20019,PHI,2010,STL,44.0,D,PHI,1,2,1,18.0,D,6.0,12.0,6.0
27524,1,20019,PHI,2010,STL,48.0,C,PHI,1,2,1,18.0,F,12.0,12.0,6.0
27525,1,20019,PHI,2010,STL,19.0,L,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27526,1,20019,PHI,2010,STL,22.0,L,PHI,1,2,1,18.0,F,12.0,12.0,6.0
27527,1,20019,PHI,2010,STL,25.0,D,PHI,1,2,1,18.0,D,6.0,12.0,6.0
27528,1,20019,PHI,2010,STL,41.0,D,PHI,1,2,2,18.0,D,6.0,12.0,6.0
27530,1,20019,PHI,2010,STL,28.0,R,PHI,1,2,1,18.0,F,12.0,12.0,6.0
27531,1,20019,PHI,2010,STL,93.0,R,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27532,1,20019,PHI,2010,STL,21.0,L,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27533,1,20019,PHI,2010,STL,3.0,D,PHI,1,2,2,18.0,D,6.0,12.0,6.0
27534,1,20019,PHI,2010,STL,6.0,D,PHI,1,2,2,18.0,D,6.0,12.0,6.0
27542,1,20019,PHI,2010,STL,11.0,C,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27543,1,20019,PHI,2010,STL,36.0,C,PHI,1,2,2,18.0,F,12.0,12.0,6.0
27544,1,20019,PHI,2010,STL,45.0,L,PHI,1,2,2,18.0,F,12.0,12.0,6.0
28842,3,20020,ANA,2010,NSH,15.0,C,ANA,1,4,1,18.0,F,12.0,12.0,6.0
28843,3,20020,ANA,2010,NSH,9.0,R,ANA,1,4,1,18.0,F,12.0,12.0,6.0
28844,3,20020,ANA,2010,NSH,10.0,R,ANA,1,4,1,18.0,F,12.0,12.0,6.0
28845,3,20020,ANA,2010,NSH,23.0,D,ANA,1,4,2,18.0,D,6.0,12.0,6.0
28846,3,20020,ANA,2010,NSH,54.0,D,ANA,1,4,1,18.0,D,6.0,12.0,6.0
28855,3,20020,ANA,2010,NSH,8.0,R,ANA,1,4,1,18.0,F,12.0,12.0,6.0
28858,3,20020,ANA,2010,NSH,17.0,D,ANA,1,4,1,18.0,D,6.0,12.0,6.0
28899,3,20020,ANA,2010,NSH,11.0,C,ANA,1,4,1,18.0,F,12.0,12.0,6.0
28900,3,20020,ANA,2010,NSH,33.0,L,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28901,3,20020,ANA,2010,NSH,39.0,L,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28917,3,20020,ANA,2010,NSH,22.0,C,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28919,3,20020,ANA,2010,NSH,50.0,R,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28921,3,20020,ANA,2010,NSH,60.0,D,ANA,1,4,2,18.0,D,6.0,12.0,6.0
28935,3,20020,ANA,2010,NSH,28.0,C,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28936,3,20020,ANA,2010,NSH,16.0,R,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28937,3,20020,ANA,2010,NSH,34.0,L,ANA,1,4,2,18.0,F,12.0,12.0,6.0
28938,3,20020,ANA,2010,NSH,5.0,D,ANA,1,4,2,18.0,D,6.0,12.0,6.0
28939,3,20020,ANA,2010,NSH,21.0,D,ANA,1,4,2,18.0,D,6.0,12.0,6.0
30346,-1,20021,CHI,2010,DET,13.0,C,DET,3,2,1,18.0,F,12.0,12.0,6.0
30347,-1,20021,CHI,2010,DET,40.0,L,DET,3,2,1,18.0,F,12.0,12.0,6.0
30348,-1,20021,CHI,2010,DET,96.0,L,DET,3,2,2,18.0,F,12.0,12.0,6.0
30349,-1,20021,CHI,2010,DET,5.0,D,DET,3,2,1,18.0,D,6.0,12.0,6.0
30350,-1,20021,CHI,2010,DET,55.0,D,DET,3,2,1,18.0,D,6.0,12.0,6.0
30370,-1,20021,CHI,2010,DET,51.0,C,DET,3,2,2,18.0,F,12.0,12.0,6.0
30371,-1,20021,CHI,2010,DET,93.0,C,DET,3,2,1,18.0,F,12.0,12.0,6.0
30372,-1,20021,CHI,2010,DET,44.0,R,DET,3,2,1,18.0,F,12.0,12.0,6.0
30373,-1,20021,CHI,2010,DET,23.0,D,DET,3,2,2,18.0,D,6.0,12.0,6.0
30374,-1,20021,CHI,2010,DET,28.0,D,DET,3,2,1,18.0,D,6.0,12.0,6.0
30406,-1,20021,CHI,2010,DET,90.0,C,DET,3,2,2,18.0,F,12.0,12.0,6.0
30412,-1,20021,CHI,2010,DET,26.0,C,DET,3,2,2,18.0,F,12.0,12.0,6.0
30414,-1,20021,CHI,2010,DET,11.0,R,DET,3,2,1,18.0,F,12.0,12.0,6.0
30415,-1,20021,CHI,2010,DET,4.0,D,DET,3,2,2,18.0,D,6.0,12.0,6.0
30416,-1,20021,CHI,2010,DET,24.0,D,DET,3,2,2,18.0,D,6.0,12.0,6.0
30418,-1,20021,CHI,2010,DET,43.0,C,DET,3,2,2,18.0,F,12.0,12.0,6.0
30419,-1,20021,CHI,2010,DET,17.0,R,DET,3,2,2,18.0,F,12.0,12.0,6.0
30420,-1,20021,CHI,2010,DET,20.0,L,DET,3,2,2,18.0,F,12.0,12.0,6.0
33246,0,20023,VAN,2010,LA,11.0,C,LA,1,1,1,18.0,F,12.0,12.0,6.0
33247,0,20023,VAN,2010,LA,23.0,L,LA,1,1,1,18.0,F,12.0,12.0,6.0
33248,0,20023,VAN,2010,LA,94.0,L,LA,1,1,1,18.0,F,12.0,12.0,6.0
33249,0,20023,VAN,2010,LA,8.0,D,LA,1,1,1,18.0,D,6.0,12.0,6.0
33250,0,20023,VAN,2010,LA,33.0,D,LA,1,1,2,18.0,D,6.0,12.0,6.0
33264,0,20023,VAN,2010,LA,26.0,C,LA,1,1,2,18.0,F,12.0,12.0,6.0
33265,0,20023,VAN,2010,LA,17.0,R,LA,1,1,2,18.0,F,12.0,12.0,6.0
33266,0,20023,VAN,2010,LA,27.0,L,LA,1,1,2,18.0,F,12.0,12.0,6.0
33267,0,20023,VAN,2010,LA,3.0,D,LA,1,1,1,18.0,D,6.0,12.0,6.0
33268,0,20023,VAN,2010,LA,7.0,D,LA,1,1,2,18.0,D,6.0,12.0,6.0
33276,0,20023,VAN,2010,LA,28.0,C,LA,1,1,1,18.0,F,12.0,12.0,6.0
33277,0,20023,VAN,2010,LA,14.0,R,LA,1,1,1,18.0,F,12.0,12.0,6.0
33278,0,20023,VAN,2010,LA,15.0,R,LA,1,1,2,18.0,F,12.0,12.0,6.0
33279,0,20023,VAN,2010,LA,6.0,D,LA,1,1,2,18.0,D,6.0,12.0,6.0
33280,0,20023,VAN,2010,LA,44.0,D,LA,1,1,2,18.0,D,6.0,12.0,6.0
33300,0,20023,VAN,2010,LA,10.0,C,LA,1,1,2,18.0,F,12.0,12.0,6.0
33301,0,20023,VAN,2010,LA,19.0,R,LA,1,1,2,18.0,F,12.0,12.0,6.0
33302,0,20023,VAN,2010,LA,13.0,L,LA,1,1,2,18.0,F,12.0,12.0,6.0
34627,-3,20024,PHX,2010,BOS,46.0,C,BOS,3,0,1,18.0,F,12.0,12.0,6.0
34628,-3,20024,PHX,2010,BOS,18.0,R,BOS,3,0,1,18.0,F,12.0,12.0,6.0
34629,-3,20024,PHX,2010,BOS,17.0,L,BOS,3,0,1,18.0,F,12.0,12.0,6.0
34630,-3,20024,PHX,2010,BOS,44.0,D,BOS,3,0,1,18.0,D,6.0,12.0,6.0
34631,-3,20024,PHX,2010,BOS,55.0,D,BOS,3,0,1,18.0,D,6.0,12.0,6.0
34636,-3,20024,PHX,2010,BOS,33.0,D,BOS,3,0,1,18.0,D,6.0,12.0,6.0
34651,-3,20024,PHX,2010,BOS,37.0,C,BOS,3,0,1,18.0,F,12.0,12.0,6.0
34652,-3,20024,PHX,2010,BOS,26.0,R,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34653,-3,20024,PHX,2010,BOS,38.0,R,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34655,-3,20024,PHX,2010,BOS,45.0,D,BOS,3,0,2,18.0,D,6.0,12.0,6.0
34669,-3,20024,PHX,2010,BOS,11.0,C,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34670,-3,20024,PHX,2010,BOS,63.0,C,BOS,3,0,1,18.0,F,12.0,12.0,6.0
34671,-3,20024,PHX,2010,BOS,22.0,L,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34672,-3,20024,PHX,2010,BOS,21.0,D,BOS,3,0,2,18.0,D,6.0,12.0,6.0
34687,-3,20024,PHX,2010,BOS,19.0,C,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34688,-3,20024,PHX,2010,BOS,28.0,R,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34689,-3,20024,PHX,2010,BOS,73.0,R,BOS,3,0,2,18.0,F,12.0,12.0,6.0
34703,-3,20024,PHX,2010,BOS,48.0,D,BOS,3,0,2,18.0,D,6.0,12.0,6.0
36132,2,20025,LA,2010,CGY,11.0,C,LA,1,3,1,18.0,F,12.0,12.0,6.0
36133,2,20025,LA,2010,CGY,23.0,L,LA,1,3,1,18.0,F,12.0,12.0,6.0
36134,2,20025,LA,2010,CGY,94.0,L,LA,1,3,1,18.0,F,12.0,12.0,6.0
36135,2,20025,LA,2010,CGY,8.0,D,LA,1,3,1,18.0,D,6.0,12.0,6.0
36136,2,20025,LA,2010,CGY,33.0,D,LA,1,3,2,18.0,D,6.0,12.0,6.0
36162,2,20025,LA,2010,CGY,28.0,C,LA,1,3,1,18.0,F,12.0,12.0,6.0
36163,2,20025,LA,2010,CGY,14.0,R,LA,1,3,1,18.0,F,12.0,12.0,6.0
36164,2,20025,LA,2010,CGY,15.0,R,LA,1,3,2,18.0,F,12.0,12.0,6.0
36165,2,20025,LA,2010,CGY,3.0,D,LA,1,3,1,18.0,D,6.0,12.0,6.0
36166,2,20025,LA,2010,CGY,7.0,D,LA,1,3,2,18.0,D,6.0,12.0,6.0
36180,2,20025,LA,2010,CGY,26.0,C,LA,1,3,2,18.0,F,12.0,12.0,6.0
36181,2,20025,LA,2010,CGY,17.0,R,LA,1,3,2,18.0,F,12.0,12.0,6.0
36182,2,20025,LA,2010,CGY,27.0,L,LA,1,3,2,18.0,F,12.0,12.0,6.0
36183,2,20025,LA,2010,CGY,6.0,D,LA,1,3,2,18.0,D,6.0,12.0,6.0
36184,2,20025,LA,2010,CGY,44.0,D,LA,1,3,2,18.0,D,6.0,12.0,6.0
36240,2,20025,LA,2010,CGY,10.0,C,LA,1,3,2,18.0,F,12.0,12.0,6.0
36241,2,20025,LA,2010,CGY,19.0,R,LA,1,3,2,18.0,F,12.0,12.0,6.0
36242,2,20025,LA,2010,CGY,13.0,L,LA,1,3,2,18.0,F,12.0,12.0,6.0
37374,1,20026,FLA,2010,EDM,18.0,C,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37375,1,20026,FLA,2010,EDM,14.0,R,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37376,1,20026,FLA,2010,EDM,61.0,L,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37377,1,20026,FLA,2010,EDM,7.0,D,FLA,2,3,2,18.0,D,6.0,12.0,6.0
37378,1,20026,FLA,2010,EDM,24.0,D,FLA,2,3,2,18.0,D,6.0,12.0,6.0
37387,1,20026,FLA,2010,EDM,67.0,R,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37389,1,20026,FLA,2010,EDM,6.0,D,FLA,2,3,1,18.0,D,6.0,12.0,6.0
37392,1,20026,FLA,2010,EDM,9.0,C,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37394,1,20026,FLA,2010,EDM,10.0,L,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37395,1,20026,FLA,2010,EDM,5.0,D,FLA,2,3,2,18.0,D,6.0,12.0,6.0
37406,1,20026,FLA,2010,EDM,85.0,L,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37416,1,20026,FLA,2010,EDM,13.0,C,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37417,1,20026,FLA,2010,EDM,21.0,L,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37419,1,20026,FLA,2010,EDM,43.0,D,FLA,2,3,2,18.0,D,6.0,12.0,6.0
37420,1,20026,FLA,2010,EDM,52.0,D,FLA,2,3,2,18.0,D,6.0,12.0,6.0
37422,1,20026,FLA,2010,EDM,19.0,C,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37423,1,20026,FLA,2010,EDM,26.0,R,FLA,2,3,2,18.0,F,12.0,12.0,6.0
37424,1,20026,FLA,2010,EDM,16.0,L,FLA,2,3,2,18.0,F,12.0,12.0,6.0
40161,2,20028,NYR,2010,NYI,26.0,C,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40162,2,20028,NYR,2010,NYI,10.0,R,NYR,4,6,1,18.0,F,12.0,12.0,6.0
40163,2,20028,NYR,2010,NYI,31.0,L,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40164,2,20028,NYR,2010,NYI,18.0,D,NYR,4,6,1,18.0,D,6.0,12.0,6.0
40165,2,20028,NYR,2010,NYI,33.0,D,NYR,4,6,2,18.0,D,6.0,12.0,6.0
40185,2,20028,NYR,2010,NYI,17.0,C,NYR,4,6,1,18.0,F,12.0,12.0,6.0
40186,2,20028,NYR,2010,NYI,42.0,C,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40187,2,20028,NYR,2010,NYI,24.0,R,NYR,4,6,1,18.0,F,12.0,12.0,6.0
40188,2,20028,NYR,2010,NYI,4.0,D,NYR,4,6,2,18.0,D,6.0,12.0,6.0
40189,2,20028,NYR,2010,NYI,5.0,D,NYR,4,6,1,18.0,D,6.0,12.0,6.0
40210,2,20028,NYR,2010,NYI,21.0,C,NYR,4,6,1,18.0,F,12.0,12.0,6.0
40211,2,20028,NYR,2010,NYI,19.0,L,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40212,2,20028,NYR,2010,NYI,38.0,D,NYR,4,6,2,18.0,D,6.0,12.0,6.0
40213,2,20028,NYR,2010,NYI,44.0,D,NYR,4,6,2,18.0,D,6.0,12.0,6.0
40216,2,20028,NYR,2010,NYI,16.0,L,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40221,2,20028,NYR,2010,NYI,22.0,C,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40229,2,20028,NYR,2010,NYI,8.0,L,NYR,4,6,2,18.0,F,12.0,12.0,6.0
40301,2,20028,NYR,2010,NYI,94.0,L,NYR,4,6,2,18.0,F,12.0,12.0,6.0
41801,4,20029,ANA,2010,STL,15.0,C,ANA,1,5,1,18.0,F,12.0,12.0,6.0
41802,4,20029,ANA,2010,STL,9.0,R,ANA,1,5,1,18.0,F,12.0,12.0,6.0
41803,4,20029,ANA,2010,STL,10.0,R,ANA,1,5,1,18.0,F,12.0,12.0,6.0
41804,4,20029,ANA,2010,STL,23.0,D,ANA,1,5,2,18.0,D,6.0,12.0,6.0
41805,4,20029,ANA,2010,STL,54.0,D,ANA,1,5,1,18.0,D,6.0,12.0,6.0
41813,4,20029,ANA,2010,STL,11.0,C,ANA,1,5,1,18.0,F,12.0,12.0,6.0
41816,4,20029,ANA,2010,STL,17.0,D,ANA,1,5,1,18.0,D,6.0,12.0,6.0
41817,4,20029,ANA,2010,STL,53.0,D,ANA,1,5,2,18.0,D,6.0,12.0,6.0
41820,4,20029,ANA,2010,STL,8.0,R,ANA,1,5,1,18.0,F,12.0,12.0,6.0
41821,4,20029,ANA,2010,STL,33.0,L,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41831,4,20029,ANA,2010,STL,22.0,C,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41832,4,20029,ANA,2010,STL,50.0,R,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41833,4,20029,ANA,2010,STL,39.0,L,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41855,4,20029,ANA,2010,STL,28.0,C,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41856,4,20029,ANA,2010,STL,16.0,R,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41857,4,20029,ANA,2010,STL,34.0,L,ANA,1,5,2,18.0,F,12.0,12.0,6.0
41858,4,20029,ANA,2010,STL,21.0,D,ANA,1,5,2,18.0,D,6.0,12.0,6.0
41859,4,20029,ANA,2010,STL,60.0,D,ANA,1,5,2,18.0,D,6.0,12.0,6.0
43127,-1,20030,BUF,2010,CHI,10.0,R,CHI,4,3,1,18.0,F,12.0,12.0,6.0
43128,-1,20030,BUF,2010,CHI,88.0,R,CHI,4,3,1,18.0,F,12.0,12.0,6.0
43129,-1,20030,BUF,2010,CHI,29.0,L,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43130,-1,20030,BUF,2010,CHI,2.0,D,CHI,4,3,1,18.0,D,6.0,12.0,6.0
43131,-1,20030,BUF,2010,CHI,7.0,D,CHI,4,3,1,18.0,D,6.0,12.0,6.0
43139,-1,20030,BUF,2010,CHI,19.0,C,CHI,4,3,1,18.0,F,12.0,12.0,6.0
43140,-1,20030,BUF,2010,CHI,81.0,R,CHI,4,3,1,18.0,F,12.0,12.0,6.0
43141,-1,20030,BUF,2010,CHI,82.0,R,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43142,-1,20030,BUF,2010,CHI,4.0,D,CHI,4,3,2,18.0,D,6.0,12.0,6.0
43143,-1,20030,BUF,2010,CHI,8.0,D,CHI,4,3,2,18.0,D,6.0,12.0,6.0
43145,-1,20030,BUF,2010,CHI,36.0,C,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43146,-1,20030,BUF,2010,CHI,22.0,R,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43147,-1,20030,BUF,2010,CHI,25.0,L,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43151,-1,20030,BUF,2010,CHI,28.0,C,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43152,-1,20030,BUF,2010,CHI,15.0,R,CHI,4,3,2,18.0,F,12.0,12.0,6.0
43160,-1,20030,BUF,2010,CHI,24.0,D,CHI,4,3,2,18.0,D,6.0,12.0,6.0
43161,-1,20030,BUF,2010,CHI,32.0,D,CHI,4,3,2,18.0,D,6.0,12.0,6.0
43200,-1,20030,BUF,2010,CHI,20.0,R,CHI,4,3,2,18.0,F,12.0,12.0,6.0
44487,2,20031,COL,2010,PHI,26.0,C,COL,2,4,2,18.0,F,12.0,12.0,6.0
44488,2,20031,COL,2010,PHI,25.0,R,COL,2,4,2,18.0,F,12.0,12.0,6.0
44489,2,20031,COL,2010,PHI,39.0,L,COL,2,4,2,18.0,F,12.0,12.0,6.0
44490,2,20031,COL,2010,PHI,10.0,D,COL,2,4,2,18.0,D,6.0,12.0,6.0
44491,2,20031,COL,2010,PHI,52.0,D,COL,2,4,2,18.0,D,6.0,12.0,6.0
44514,2,20031,COL,2010,PHI,4.0,D,COL,2,4,1,18.0,D,6.0,12.0,6.0
44515,2,20031,COL,2010,PHI,44.0,D,COL,2,4,2,18.0,D,6.0,12.0,6.0
44523,2,20031,COL,2010,PHI,9.0,C,COL,2,4,1,18.0,F,12.0,12.0,6.0
44524,2,20031,COL,2010,PHI,23.0,R,COL,2,4,1,18.0,F,12.0,12.0,6.0
44525,2,20031,COL,2010,PHI,54.0,R,COL,2,4,2,18.0,F,12.0,12.0,6.0
44547,2,20031,COL,2010,PHI,34.0,C,COL,2,4,2,18.0,F,12.0,12.0,6.0
44548,2,20031,COL,2010,PHI,37.0,C,COL,2,4,2,18.0,F,12.0,12.0,6.0
44549,2,20031,COL,2010,PHI,18.0,R,COL,2,4,2,18.0,F,12.0,12.0,6.0
44550,2,20031,COL,2010,PHI,22.0,D,COL,2,4,2,18.0,D,6.0,12.0,6.0
44551,2,20031,COL,2010,PHI,27.0,D,COL,2,4,2,18.0,D,6.0,12.0,6.0
44559,2,20031,COL,2010,PHI,11.0,C,COL,2,4,2,18.0,F,12.0,12.0,6.0
44560,2,20031,COL,2010,PHI,12.0,C,COL,2,4,2,18.0,F,12.0,12.0,6.0
44561,2,20031,COL,2010,PHI,55.0,L,COL,2,4,2,18.0,F,12.0,12.0,6.0
45836,1,20032,OTT,2010,WSH,19.0,C,OTT,2,3,1,18.0,F,12.0,12.0,6.0
45837,1,20032,OTT,2010,WSH,11.0,R,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45838,1,20032,OTT,2010,WSH,9.0,L,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45839,1,20032,OTT,2010,WSH,4.0,D,OTT,2,3,2,18.0,D,6.0,12.0,6.0
45840,1,20032,OTT,2010,WSH,55.0,D,OTT,2,3,2,18.0,D,6.0,12.0,6.0
45854,1,20032,OTT,2010,WSH,12.0,C,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45855,1,20032,OTT,2010,WSH,15.0,C,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45856,1,20032,OTT,2010,WSH,71.0,L,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45863,1,20032,OTT,2010,WSH,14.0,D,OTT,2,3,2,18.0,D,6.0,12.0,6.0
45864,1,20032,OTT,2010,WSH,39.0,D,OTT,2,3,2,18.0,D,6.0,12.0,6.0
45878,1,20032,OTT,2010,WSH,22.0,C,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45879,1,20032,OTT,2010,WSH,25.0,R,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45880,1,20032,OTT,2010,WSH,73.0,L,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45881,1,20032,OTT,2010,WSH,5.0,D,OTT,2,3,2,18.0,D,6.0,12.0,6.0
45882,1,20032,OTT,2010,WSH,65.0,D,OTT,2,3,1,18.0,D,6.0,12.0,6.0
45926,1,20032,OTT,2010,WSH,13.0,C,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45927,1,20032,OTT,2010,WSH,26.0,R,OTT,2,3,2,18.0,F,12.0,12.0,6.0
45928,1,20032,OTT,2010,WSH,27.0,R,OTT,2,3,2,18.0,F,12.0,12.0,6.0
47149,1,20033,FLA,2010,VAN,19.0,C,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47150,1,20033,FLA,2010,VAN,14.0,R,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47151,1,20033,FLA,2010,VAN,61.0,L,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47152,1,20033,FLA,2010,VAN,43.0,D,FLA,1,2,2,18.0,D,6.0,12.0,6.0
47153,1,20033,FLA,2010,VAN,52.0,D,FLA,1,2,2,18.0,D,6.0,12.0,6.0
47155,1,20033,FLA,2010,VAN,9.0,C,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47156,1,20033,FLA,2010,VAN,67.0,R,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47157,1,20033,FLA,2010,VAN,10.0,L,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47158,1,20033,FLA,2010,VAN,5.0,D,FLA,1,2,2,18.0,D,6.0,12.0,6.0
47159,1,20033,FLA,2010,VAN,6.0,D,FLA,1,2,1,18.0,D,6.0,12.0,6.0
47167,1,20033,FLA,2010,VAN,13.0,C,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47168,1,20033,FLA,2010,VAN,21.0,L,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47169,1,20033,FLA,2010,VAN,85.0,L,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47170,1,20033,FLA,2010,VAN,7.0,D,FLA,1,2,2,18.0,D,6.0,12.0,6.0
47171,1,20033,FLA,2010,VAN,24.0,D,FLA,1,2,2,18.0,D,6.0,12.0,6.0
47185,1,20033,FLA,2010,VAN,18.0,C,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47186,1,20033,FLA,2010,VAN,26.0,R,FLA,1,2,2,18.0,F,12.0,12.0,6.0
47193,1,20033,FLA,2010,VAN,16.0,L,FLA,1,2,2,18.0,F,12.0,12.0,6.0
48667,-1,20034,DET,2010,COL,26.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
48668,-1,20034,DET,2010,COL,23.0,R,COL,5,4,1,18.0,F,12.0,12.0,6.0
48669,-1,20034,DET,2010,COL,25.0,R,COL,5,4,2,18.0,F,12.0,12.0,6.0
48670,-1,20034,DET,2010,COL,22.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
48671,-1,20034,DET,2010,COL,27.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
48687,-1,20034,DET,2010,COL,54.0,R,COL,5,4,2,18.0,F,12.0,12.0,6.0
48697,-1,20034,DET,2010,COL,9.0,C,COL,5,4,1,18.0,F,12.0,12.0,6.0
48698,-1,20034,DET,2010,COL,34.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
