,Season,GameNumber,TeamCode,roster,PlayerNumber,PlayerPosition,Rank
22864,2010,20636,CAR,18.0,26.0,L,2
22865,2010,20636,CAR,18.0,36.0,L,2
22866,2010,20636,CAR,18.0,15.0,R,1
22867,2010,20636,CAR,18.0,20.0,R,2
22868,2010,20636,CAR,18.0,39.0,R,2
22869,2010,20636,CAR,18.0,59.0,R,2
22870,2010,20636,CGY,18.0,8.0,C,2
22871,2010,20636,CGY,18.0,11.0,C,2
22872,2010,20636,CGY,18.0,13.0,C,1
22873,2010,20636,CGY,18.0,18.0,C,2
22874,2010,20636,CGY,18.0,4.0,D,2
22875,2010,20636,CGY,18.0,5.0,D,1
22876,2010,20636,CGY,18.0,6.0,D,2
22877,2010,20636,CGY,18.0,7.0,D,2
22878,2010,20636,CGY,18.0,28.0,D,2
22879,2010,20636,CGY,18.0,33.0,D,2
22880,2010,20636,CGY,18.0,10.0,L,2
22881,2010,20636,CGY,18.0,20.0,L,2
22882,2010,20636,CGY,18.0,40.0,L,1
22883,2010,20636,CGY,18.0,12.0,R,1
22884,2010,20636,CGY,18.0,15.0,R,2
22885,2010,20636,CGY,18.0,17.0,R,2
22886,2010,20636,CGY,18.0,25.0,R,2
22887,2010,20636,CGY,18.0,26.0,R,2
22888,2010,20637,CBJ,18.0,16.0,C,2
22889,2010,20637,CBJ,18.0,18.0,C,1
22890,2010,20637,CBJ,18.0,25.0,C,2
22891,2010,20637,CBJ,18.0,26.0,C,2
22892,2010,20637,CBJ,18.0,50.0,C,1
22893,2010,20637,CBJ,18.0,3.0,D,2
22894,2010,20637,CBJ,18.0,10.0,D,2
22895,2010,20637,CBJ,18.0,14.0,D,2
22896,2010,20637,CBJ,18.0,35.0,D,2
22897,2010,20637,CBJ,18.0,51.0,D,2
22898,2010,20637,CBJ,18.0,97.0,D,2
22899,2010,20637,CBJ,18.0,11.0,L,2
22900,2010,20637,CBJ,18.0,20.0,L,2
22901,2010,20637,CBJ,18.0,61.0,L,1
22902,2010,20637,CBJ,18.0,15.0,R,2
22903,2010,20637,CBJ,18.0,40.0,R,2
22904,2010,20637,CBJ,18.0,71.0,R,2
22905,2010,20637,CBJ,18.0,93.0,R,2
22906,2010,20637,PHX,18.0,11.0,C,2
22907,2010,20637,PHX,18.0,20.0,C,2
22908,2010,20637,PHX,18.0,91.0,C,2
22909,2010,20637,PHX,18.0,3.0,D,1
22910,2010,20637,PHX,18.0,18.0,D,2
22911,2010,20637,PHX,18.0,23.0,D,2
22912,2010,20637,PHX,18.0,33.0,D,2
22913,2010,20637,PHX,18.0,53.0,D,2
22914,2010,20637,PHX,18.0,55.0,D,2
22915,2010,20637,PHX,18.0,12.0,L,2
22916,2010,20637,PHX,18.0,13.0,L,1
22917,2010,20637,PHX,18.0,14.0,L,2
22918,2010,20637,PHX,18.0,28.0,L,2
22919,2010,20637,PHX,18.0,38.0,L,2
22920,2010,20637,PHX,18.0,8.0,R,2
22921,2010,20637,PHX,18.0,17.0,R,1
22922,2010,20637,PHX,18.0,19.0,R,1
22923,2010,20637,PHX,18.0,22.0,R,2
22924,2010,20638,FLA,18.0,9.0,C,1
22925,2010,20638,FLA,18.0,13.0,C,2
22926,2010,20638,FLA,18.0,18.0,C,2
22927,2010,20638,FLA,18.0,19.0,C,2
22928,2010,20638,FLA,18.0,5.0,D,2
22929,2010,20638,FLA,18.0,6.0,D,1
22930,2010,20638,FLA,18.0,7.0,D,2
22931,2010,20638,FLA,18.0,24.0,D,2
22932,2010,20638,FLA,18.0,43.0,D,2
22933,2010,20638,FLA,18.0,52.0,D,2
22934,2010,20638,FLA,18.0,10.0,L,2
22935,2010,20638,FLA,18.0,16.0,L,2
22936,2010,20638,FLA,18.0,61.0,L,2
22937,2010,20638,FLA,18.0,85.0,L,2
22938,2010,20638,FLA,18.0,14.0,R,2
22939,2010,20638,FLA,18.0,26.0,R,2
22940,2010,20638,FLA,18.0,63.0,R,2
22941,2010,20638,FLA,18.0,67.0,R,2
22942,2010,20638,WSH,18.0,19.0,C,1
22943,2010,20638,WSH,18.0,26.0,C,2
22944,2010,20638,WSH,18.0,39.0,C,2
22945,2010,20638,WSH,18.0,83.0,C,2
22946,2010,20638,WSH,18.0,85.0,C,2
22947,2010,20638,WSH,18.0,90.0,C,2
22948,2010,20638,WSH,18.0,4.0,D,2
22949,2010,20638,WSH,18.0,23.0,D,2
22950,2010,20638,WSH,18.0,27.0,D,2
22951,2010,20638,WSH,18.0,52.0,D,1
22952,2010,20638,WSH,18.0,55.0,D,2
22953,2010,20638,WSH,18.0,74.0,D,1
22954,2010,20638,WSH,18.0,8.0,L,1
22955,2010,20638,WSH,18.0,21.0,L,1
22956,2010,20638,WSH,18.0,25.0,L,2
22957,2010,20638,WSH,18.0,16.0,R,2
22958,2010,20638,WSH,18.0,22.0,R,2
22959,2010,20638,WSH,18.0,24.0,R,2
22960,2010,20639,MIN,18.0,7.0,C,2
22961,2010,20639,MIN,18.0,9.0,C,1
22962,2010,20639,MIN,18.0,11.0,C,2
22963,2010,20639,MIN,18.0,19.0,C,2
22964,2010,20639,MIN,18.0,21.0,C,2
22965,2010,20639,MIN,18.0,96.0,C,2
22966,2010,20639,MIN,18.0,4.0,D,2
22967,2010,20639,MIN,18.0,5.0,D,2
22968,2010,20639,MIN,18.0,6.0,D,2
22969,2010,20639,MIN,18.0,8.0,D,1
22970,2010,20639,MIN,18.0,25.0,D,2
22971,2010,20639,MIN,18.0,55.0,D,2
22972,2010,20639,MIN,18.0,15.0,L,2
22973,2010,20639,MIN,18.0,23.0,L,2
22974,2010,20639,MIN,18.0,12.0,R,2
22975,2010,20639,MIN,18.0,20.0,R,2
22976,2010,20639,MIN,18.0,22.0,R,2
22977,2010,20639,MIN,18.0,24.0,R,1
22978,2010,20639,NSH,18.0,9.0,C,2
22979,2010,20639,NSH,18.0,11.0,C,1
22980,2010,20639,NSH,18.0,13.0,C,2
22981,2010,20639,NSH,18.0,33.0,C,2
22982,2010,20639,NSH,18.0,53.0,C,2
22983,2010,20639,NSH,18.0,4.0,D,2
22984,2010,20639,NSH,18.0,6.0,D,1
22985,2010,20639,NSH,18.0,8.0,D,2
22986,2010,20639,NSH,18.0,20.0,D,1
22987,2010,20639,NSH,18.0,51.0,D,2
22988,2010,20639,NSH,18.0,55.0,D,2
22989,2010,20639,NSH,18.0,74.0,L,1
22990,2010,20639,NSH,18.0,12.0,R,2
22991,2010,20639,NSH,18.0,25.0,R,2
22992,2010,20639,NSH,18.0,27.0,R,1
22993,2010,20639,NSH,18.0,29.0,R,2
22994,2010,20639,NSH,18.0,40.0,R,2
22995,2010,20639,NSH,18.0,71.0,R,2
22996,2010,20640,DAL,18.0,20.0,C,2
22997,2010,20640,DAL,18.0,23.0,C,2
22998,2010,20640,DAL,18.0,29.0,C,2
22999,2010,20640,DAL,18.0,63.0,C,1
23000,2010,20640,DAL,18.0,91.0,C,1
23001,2010,20640,DAL,18.0,2.0,D,2
23002,2010,20640,DAL,18.0,3.0,D,2
23003,2010,20640,DAL,18.0,6.0,D,2
23004,2010,20640,DAL,18.0,28.0,D,2
23005,2010,20640,DAL,18.0,36.0,D,2
23006,2010,20640,DAL,18.0,44.0,D,2
23007,2010,20640,DAL,18.0,10.0,L,1
23008,2010,20640,DAL,18.0,14.0,L,1
23009,2010,20640,DAL,18.0,18.0,L,2
23010,2010,20640,DAL,18.0,21.0,L,1
23011,2010,20640,DAL,18.0,13.0,R,2
23012,2010,20640,DAL,18.0,15.0,R,2
23013,2010,20640,DAL,18.0,16.0,R,2
23014,2010,20640,EDM,18.0,13.0,C,2
23015,2010,20640,EDM,18.0,16.0,C,2
23016,2010,20640,EDM,18.0,89.0,C,2
23017,2010,20640,EDM,18.0,5.0,D,2
23018,2010,20640,EDM,18.0,26.0,D,2
23019,2010,20640,EDM,18.0,41.0,D,2
23020,2010,20640,EDM,18.0,49.0,D,2
23021,2010,20640,EDM,18.0,58.0,D,2
23022,2010,20640,EDM,18.0,77.0,D,2
23023,2010,20640,EDM,18.0,4.0,L,1
23024,2010,20640,EDM,18.0,22.0,L,2
23025,2010,20640,EDM,18.0,23.0,L,2
23026,2010,20640,EDM,18.0,28.0,L,2
23027,2010,20640,EDM,18.0,33.0,L,2
23028,2010,20640,EDM,18.0,85.0,L,2
23029,2010,20640,EDM,18.0,91.0,L,2
23030,2010,20640,EDM,18.0,27.0,R,2
23031,2010,20640,EDM,18.0,83.0,R,1
23032,2010,20641,SJ,18.0,12.0,C,1
23033,2010,20641,SJ,18.0,17.0,C,2
23034,2010,20641,SJ,18.0,19.0,C,1
23035,2010,20641,SJ,18.0,21.0,C,2
23036,2010,20641,SJ,18.0,39.0,C,1
23037,2010,20641,SJ,18.0,3.0,D,2
23038,2010,20641,SJ,18.0,7.0,D,2
23039,2010,20641,SJ,18.0,22.0,D,1
23040,2010,20641,SJ,18.0,40.0,D,2
23041,2010,20641,SJ,18.0,44.0,D,2
23042,2010,20641,SJ,18.0,60.0,D,2
23043,2010,20641,SJ,18.0,61.0,D,2
23044,2010,20641,SJ,18.0,15.0,L,1
23045,2010,20641,SJ,18.0,29.0,L,1
23046,2010,20641,SJ,18.0,64.0,L,2
23047,2010,20641,SJ,18.0,10.0,R,2
23048,2010,20641,SJ,18.0,16.0,R,2
23049,2010,20641,SJ,18.0,78.0,R,2
23050,2010,20641,TOR,18.0,37.0,C,2
23051,2010,20641,TOR,18.0,42.0,C,2
23052,2010,20641,TOR,18.0,47.0,C,2
23053,2010,20641,TOR,18.0,81.0,C,1
23054,2010,20641,TOR,18.0,84.0,C,1
23055,2010,20641,TOR,18.0,2.0,D,2
23056,2010,20641,TOR,18.0,3.0,D,2
23057,2010,20641,TOR,18.0,8.0,D,2
23058,2010,20641,TOR,18.0,15.0,D,1
23059,2010,20641,TOR,18.0,22.0,D,2
23060,2010,20641,TOR,18.0,36.0,D,2
23061,2010,20641,TOR,18.0,11.0,L,2
23062,2010,20641,TOR,18.0,16.0,L,1
23063,2010,20641,TOR,18.0,41.0,L,1
23064,2010,20641,TOR,18.0,9.0,R,2
23065,2010,20641,TOR,18.0,28.0,R,2
23066,2010,20641,TOR,18.0,32.0,R,2
23067,2010,20641,TOR,18.0,46.0,R,2
23068,2010,20642,MTL,18.0,11.0,C,2
23069,2010,20642,MTL,18.0,14.0,C,1
23070,2010,20642,MTL,18.0,15.0,C,2
23071,2010,20642,MTL,18.0,58.0,C,2
23072,2010,20642,MTL,18.0,81.0,C,2
23073,2010,20642,MTL,18.0,94.0,C,2
23074,2010,20642,MTL,18.0,6.0,D,2
23075,2010,20642,MTL,18.0,20.0,D,2
23076,2010,20642,MTL,18.0,44.0,D,2
23077,2010,20642,MTL,18.0,68.0,D,2
23078,2010,20642,MTL,18.0,75.0,D,2
23079,2010,20642,MTL,18.0,76.0,D,1
23080,2010,20642,MTL,18.0,32.0,L,2
23081,2010,20642,MTL,18.0,46.0,L,2
23082,2010,20642,MTL,18.0,52.0,L,2
23083,2010,20642,MTL,18.0,57.0,L,2
23084,2010,20642,MTL,18.0,67.0,L,1
23085,2010,20642,MTL,18.0,21.0,R,2
23086,2010,20642,PIT,18.0,10.0,C,2
23087,2010,20642,PIT,18.0,11.0,C,1
23088,2010,20642,PIT,18.0,17.0,C,2
23089,2010,20642,PIT,18.0,25.0,C,2
23090,2010,20642,PIT,18.0,48.0,C,2
23091,2010,20642,PIT,18.0,71.0,C,1
23092,2010,20642,PIT,18.0,3.0,D,1
23093,2010,20642,PIT,18.0,4.0,D,2
23094,2010,20642,PIT,18.0,5.0,D,2
23095,2010,20642,PIT,18.0,7.0,D,2
23096,2010,20642,PIT,18.0,44.0,D,2
23097,2010,20642,PIT,18.0,58.0,D,1
23098,2010,20642,PIT,18.0,9.0,L,2
23099,2010,20642,PIT,18.0,14.0,L,1
23100,2010,20642,PIT,18.0,24.0,L,2
23101,2010,20642,PIT,18.0,18.0,R,2
23102,2010,20642,PIT,18.0,27.0,R,2
23103,2010,20642,PIT,18.0,45.0,R,2
23104,2010,20643,TB,18.0,4.0,C,1
23105,2010,20643,TB,18.0,19.0,C,2
23106,2010,20643,TB,18.0,42.0,C,2
23107,2010,20643,TB,18.0,44.0,C,2
23108,2010,20643,TB,18.0,91.0,C,1
23109,2010,20643,TB,18.0,5.0,D,2
23110,2010,20643,TB,18.0,7.0,D,2
23111,2010,20643,TB,18.0,8.0,D,2
23112,2010,20643,TB,18.0,13.0,D,2
23113,2010,20643,TB,18.0,39.0,D,2
23114,2010,20643,TB,18.0,77.0,D,2
23115,2010,20643,TB,18.0,6.0,L,1
23116,2010,20643,TB,18.0,10.0,L,2
23117,2010,20643,TB,18.0,12.0,L,1
23118,2010,20643,TB,18.0,9.0,R,2
23119,2010,20643,TB,18.0,16.0,R,1
23120,2010,20643,TB,18.0,18.0,R,2
23121,2010,20643,TB,18.0,26.0,R,1
23122,2010,20643,WSH,18.0,15.0,C,2
23123,2010,20643,WSH,18.0,19.0,C,1
23124,2010,20643,WSH,18.0,26.0,C,2
23125,2010,20643,WSH,18.0,39.0,C,2
23126,2010,20643,WSH,18.0,83.0,C,2
23127,2010,20643,WSH,18.0,85.0,C,2
23128,2010,20643,WSH,18.0,90.0,C,2
23129,2010,20643,WSH,18.0,3.0,D,2
23130,2010,20643,WSH,18.0,23.0,D,2
23131,2010,20643,WSH,18.0,27.0,D,2
23132,2010,20643,WSH,18.0,52.0,D,1
23133,2010,20643,WSH,18.0,55.0,D,2
23134,2010,20643,WSH,18.0,74.0,D,1
23135,2010,20643,WSH,18.0,8.0,L,1
23136,2010,20643,WSH,18.0,21.0,L,1
23137,2010,20643,WSH,18.0,25.0,L,2
23138,2010,20643,WSH,18.0,16.0,R,2
23139,2010,20643,WSH,18.0,22.0,R,2
23140,2010,20644,CHI,18.0,19.0,C,1
23141,2010,20644,CHI,18.0,28.0,C,2
23142,2010,20644,CHI,18.0,36.0,C,2
23143,2010,20644,CHI,18.0,2.0,D,1
23144,2010,20644,CHI,18.0,4.0,D,2
23145,2010,20644,CHI,18.0,6.0,D,2
23146,2010,20644,CHI,18.0,7.0,D,1
23147,2010,20644,CHI,18.0,8.0,D,2
23148,2010,20644,CHI,18.0,51.0,D,2
23149,2010,20644,CHI,18.0,25.0,L,2
23150,2010,20644,CHI,18.0,29.0,L,2
23151,2010,20644,CHI,18.0,10.0,R,1
23152,2010,20644,CHI,18.0,15.0,R,2
23153,2010,20644,CHI,18.0,20.0,R,2
23154,2010,20644,CHI,18.0,22.0,R,2
23155,2010,20644,CHI,18.0,81.0,R,1
23156,2010,20644,CHI,18.0,82.0,R,2
23157,2010,20644,CHI,18.0,88.0,R,1
23158,2010,20644,COL,18.0,9.0,C,1
23159,2010,20644,COL,18.0,11.0,C,2
23160,2010,20644,COL,18.0,12.0,C,2
23161,2010,20644,COL,18.0,20.0,C,2
23162,2010,20644,COL,18.0,26.0,C,1
23163,2010,20644,COL,18.0,34.0,C,2
23164,2010,20644,COL,18.0,37.0,C,2
23165,2010,20644,COL,18.0,3.0,D,2
23166,2010,20644,COL,18.0,4.0,D,1
23167,2010,20644,COL,18.0,8.0,D,2
23168,2010,20644,COL,18.0,44.0,D,2
23169,2010,20644,COL,18.0,48.0,D,2
23170,2010,20644,COL,18.0,52.0,D,2
23171,2010,20644,COL,18.0,14.0,L,2
23172,2010,20644,COL,18.0,39.0,L,2
23173,2010,20644,COL,18.0,18.0,R,2
23174,2010,20644,COL,18.0,23.0,R,1
23175,2010,20644,COL,18.0,54.0,R,2
23176,2010,20645,ANA,18.0,11.0,C,2
23177,2010,20645,ANA,18.0,14.0,C,2
23178,2010,20645,ANA,18.0,22.0,C,2
23179,2010,20645,ANA,18.0,64.0,C,2
23180,2010,20645,ANA,18.0,3.0,D,2
23181,2010,20645,ANA,18.0,4.0,D,2
23182,2010,20645,ANA,18.0,5.0,D,2
23183,2010,20645,ANA,18.0,17.0,D,1
23184,2010,20645,ANA,18.0,25.0,D,2
23185,2010,20645,ANA,18.0,32.0,D,2
23186,2010,20645,ANA,18.0,33.0,L,2
23187,2010,20645,ANA,18.0,39.0,L,2
23188,2010,20645,ANA,18.0,8.0,R,1
23189,2010,20645,ANA,18.0,9.0,R,1
23190,2010,20645,ANA,18.0,10.0,R,1
23191,2010,20645,ANA,18.0,16.0,R,2
23192,2010,20645,ANA,18.0,19.0,R,2
23193,2010,20645,ANA,18.0,42.0,R,2
23194,2010,20645,STL,18.0,17.0,C,2
23195,2010,20645,STL,18.0,18.0,C,2
23196,2010,20645,STL,18.0,20.0,C,1
23197,2010,20645,STL,18.0,21.0,C,1
23198,2010,20645,STL,18.0,25.0,C,2
23199,2010,20645,STL,18.0,4.0,D,2
23200,2010,20645,STL,18.0,5.0,D,2
23201,2010,20645,STL,18.0,6.0,D,2
23202,2010,20645,STL,18.0,27.0,D,1
23203,2010,20645,STL,18.0,28.0,D,2
23204,2010,20645,STL,18.0,46.0,D,2
23205,2010,20645,STL,18.0,15.0,L,2
23206,2010,20645,STL,18.0,32.0,L,2
23207,2010,20645,STL,18.0,22.0,R,2
23208,2010,20645,STL,18.0,26.0,R,2
23209,2010,20645,STL,18.0,36.0,R,2
23210,2010,20645,STL,18.0,42.0,R,1
23211,2010,20645,STL,18.0,75.0,R,2
23212,2010,20646,BOS,18.0,11.0,C,2
23213,2010,20646,BOS,18.0,19.0,C,2
23214,2010,20646,BOS,18.0,37.0,C,1
23215,2010,20646,BOS,18.0,46.0,C,1
23216,2010,20646,BOS,18.0,63.0,C,2
23217,2010,20646,BOS,18.0,91.0,C,2
23218,2010,20646,BOS,18.0,21.0,D,2
23219,2010,20646,BOS,18.0,33.0,D,1
23220,2010,20646,BOS,18.0,44.0,D,2
23221,2010,20646,BOS,18.0,47.0,D,2
23222,2010,20646,BOS,18.0,54.0,D,2
23223,2010,20646,BOS,18.0,55.0,D,2
23224,2010,20646,BOS,18.0,20.0,L,2
23225,2010,20646,BOS,18.0,22.0,L,2
23226,2010,20646,BOS,18.0,18.0,R,1
23227,2010,20646,BOS,18.0,26.0,R,2
23228,2010,20646,BOS,18.0,28.0,R,2
23229,2010,20646,BOS,18.0,73.0,R,2
23230,2010,20646,PHI,18.0,11.0,C,2
23231,2010,20646,PHI,18.0,17.0,C,1
23232,2010,20646,PHI,18.0,18.0,C,1
23233,2010,20646,PHI,18.0,36.0,C,2
23234,2010,20646,PHI,18.0,48.0,C,1
23235,2010,20646,PHI,18.0,5.0,D,2
23236,2010,20646,PHI,18.0,6.0,D,2
23237,2010,20646,PHI,18.0,8.0,D,2
23238,2010,20646,PHI,18.0,25.0,D,1
23239,2010,20646,PHI,18.0,41.0,D,2
23240,2010,20646,PHI,18.0,44.0,D,1
23241,2010,20646,PHI,18.0,19.0,L,2
23242,2010,20646,PHI,18.0,21.0,L,2
23243,2010,20646,PHI,18.0,22.0,L,1
23244,2010,20646,PHI,18.0,45.0,L,2
23245,2010,20646,PHI,18.0,15.0,R,2
23246,2010,20646,PHI,18.0,28.0,R,1
23247,2010,20646,PHI,18.0,93.0,R,2
23248,2010,20647,BUF,18.0,8.0,C,2
23249,2010,20647,BUF,18.0,19.0,C,2
23250,2010,20647,BUF,18.0,20.0,C,2
23251,2010,20647,BUF,18.0,28.0,C,2
23252,2010,20647,BUF,18.0,42.0,C,2
23253,2010,20647,BUF,18.0,55.0,C,2
23254,2010,20647,BUF,18.0,63.0,C,2
23255,2010,20647,BUF,18.0,72.0,C,2
23256,2010,20647,BUF,18.0,3.0,D,2
23257,2010,20647,BUF,18.0,4.0,D,2
23258,2010,20647,BUF,18.0,6.0,D,2
23259,2010,20647,BUF,18.0,27.0,D,2
23260,2010,20647,BUF,18.0,44.0,D,2
23261,2010,20647,BUF,18.0,57.0,D,1
23262,2010,20647,BUF,18.0,26.0,L,1
23263,2010,20647,BUF,18.0,21.0,R,1
23264,2010,20647,BUF,18.0,25.0,R,2
23265,2010,20647,BUF,18.0,29.0,R,1
23266,2010,20647,CAR,18.0,12.0,C,1
23267,2010,20647,CAR,18.0,16.0,C,2
23268,2010,20647,CAR,18.0,22.0,C,2
23269,2010,20647,CAR,18.0,29.0,C,2
23270,2010,20647,CAR,18.0,53.0,C,1
23271,2010,20647,CAR,18.0,4.0,D,2
23272,2010,20647,CAR,18.0,6.0,D,2
23273,2010,20647,CAR,18.0,7.0,D,2
23274,2010,20647,CAR,18.0,25.0,D,1
23275,2010,20647,CAR,18.0,44.0,D,2
23276,2010,20647,CAR,18.0,77.0,D,1
23277,2010,20647,CAR,18.0,11.0,L,2
23278,2010,20647,CAR,18.0,26.0,L,2
23279,2010,20647,CAR,18.0,36.0,L,2
23280,2010,20647,CAR,18.0,15.0,R,1
23281,2010,20647,CAR,18.0,20.0,R,2
23282,2010,20647,CAR,18.0,39.0,R,2
23283,2010,20647,CAR,18.0,59.0,R,2
23284,2010,20648,NYI,18.0,12.0,C,2
23285,2010,20648,NYI,18.0,28.0,C,2
23286,2010,20648,NYI,18.0,37.0,C,2
23287,2010,20648,NYI,18.0,44.0,C,2
23288,2010,20648,NYI,18.0,91.0,C,1
23289,2010,20648,NYI,18.0,8.0,D,2
23290,2010,20648,NYI,18.0,24.0,D,2
23291,2010,20648,NYI,18.0,27.0,D,2
23292,2010,20648,NYI,18.0,36.0,D,2
23293,2010,20648,NYI,18.0,38.0,D,2
23294,2010,20648,NYI,18.0,47.0,D,2
23295,2010,20648,NYI,18.0,14.0,L,2
23296,2010,20648,NYI,18.0,17.0,L,2
23297,2010,20648,NYI,18.0,26.0,L,1
23298,2010,20648,NYI,18.0,57.0,L,2
23299,2010,20648,NYI,18.0,58.0,L,2
23300,2010,20648,NYI,18.0,15.0,R,1
23301,2010,20648,NYI,18.0,40.0,R,1
23302,2010,20648,OTT,18.0,12.0,C,2
23303,2010,20648,OTT,18.0,13.0,C,2
23304,2010,20648,OTT,18.0,15.0,C,2
23305,2010,20648,OTT,18.0,18.0,C,2
23306,2010,20648,OTT,18.0,22.0,C,2
23307,2010,20648,OTT,18.0,37.0,C,2
23308,2010,20648,OTT,18.0,4.0,D,2
23309,2010,20648,OTT,18.0,5.0,D,2
23310,2010,20648,OTT,18.0,17.0,D,2
23311,2010,20648,OTT,18.0,39.0,D,2
23312,2010,20648,OTT,18.0,55.0,D,1
23313,2010,20648,OTT,18.0,65.0,D,1
23314,2010,20648,OTT,18.0,9.0,L,2
23315,2010,20648,OTT,18.0,71.0,L,2
23316,2010,20648,OTT,18.0,73.0,L,2
23317,2010,20648,OTT,18.0,11.0,R,1
23318,2010,20648,OTT,18.0,25.0,R,2
23319,2010,20648,OTT,18.0,26.0,R,2
23320,2010,20649,NYR,18.0,17.0,C,1
23321,2010,20649,NYR,18.0,21.0,C,1
23322,2010,20649,NYR,18.0,22.0,C,2
23323,2010,20649,NYR,18.0,23.0,C,2
23324,2010,20649,NYR,18.0,36.0,C,2
23325,2010,20649,NYR,18.0,42.0,C,2
23326,2010,20649,NYR,18.0,5.0,D,2
23327,2010,20649,NYR,18.0,18.0,D,2
23328,2010,20649,NYR,18.0,27.0,D,2
23329,2010,20649,NYR,18.0,38.0,D,2
23330,2010,20649,NYR,18.0,44.0,D,2
23331,2010,20649,NYR,18.0,97.0,D,2
23332,2010,20649,NYR,18.0,8.0,L,2
23333,2010,20649,NYR,18.0,16.0,L,2
23334,2010,20649,NYR,18.0,19.0,L,2
23335,2010,20649,NYR,18.0,86.0,L,2
23336,2010,20649,NYR,18.0,10.0,R,1
23337,2010,20649,NYR,18.0,32.0,R,2
23338,2010,20649,VAN,18.0,17.0,C,1
23339,2010,20649,VAN,18.0,27.0,C,2
23340,2010,20649,VAN,18.0,33.0,C,1
23341,2010,20649,VAN,18.0,2.0,D,2
23342,2010,20649,VAN,18.0,3.0,D,2
23343,2010,20649,VAN,18.0,4.0,D,2
23344,2010,20649,VAN,18.0,5.0,D,1
23345,2010,20649,VAN,18.0,23.0,D,2
23346,2010,20649,VAN,18.0,29.0,D,2
23347,2010,20649,VAN,18.0,10.0,L,2
23348,2010,20649,VAN,18.0,13.0,L,2
23349,2010,20649,VAN,18.0,14.0,L,1
23350,2010,20649,VAN,18.0,15.0,L,2
23351,2010,20649,VAN,18.0,21.0,L,2
23352,2010,20649,VAN,18.0,22.0,L,1
23353,2010,20649,VAN,18.0,54.0,L,2
23354,2010,20649,VAN,18.0,26.0,R,1
23355,2010,20649,VAN,18.0,36.0,R,2
23356,2010,20650,FLA,18.0,9.0,C,1
23357,2010,20650,FLA,18.0,13.0,C,2
23358,2010,20650,FLA,18.0,18.0,C,2
23359,2010,20650,FLA,18.0,19.0,C,2
23360,2010,20650,FLA,18.0,5.0,D,2
23361,2010,20650,FLA,18.0,6.0,D,1
23362,2010,20650,FLA,18.0,7.0,D,2
23363,2010,20650,FLA,18.0,24.0,D,2
23364,2010,20650,FLA,18.0,43.0,D,2
23365,2010,20650,FLA,18.0,52.0,D,2
23366,2010,20650,FLA,18.0,10.0,L,2
23367,2010,20650,FLA,18.0,16.0,L,2
23368,2010,20650,FLA,18.0,61.0,L,2
23369,2010,20650,FLA,18.0,85.0,L,2
23370,2010,20650,FLA,18.0,14.0,R,2
23371,2010,20650,FLA,18.0,26.0,R,2
23372,2010,20650,FLA,18.0,63.0,R,2
23373,2010,20650,FLA,18.0,67.0,R,2
23374,2010,20650,NSH,18.0,9.0,C,2
23375,2010,20650,NSH,18.0,11.0,C,1
23376,2010,20650,NSH,18.0,13.0,C,2
23377,2010,20650,NSH,18.0,33.0,C,2
23378,2010,20650,NSH,18.0,53.0,C,2
23379,2010,20650,NSH,18.0,4.0,D,2
23380,2010,20650,NSH,18.0,6.0,D,1
23381,2010,20650,NSH,18.0,8.0,D,2
23382,2010,20650,NSH,18.0,20.0,D,1
23383,2010,20650,NSH,18.0,51.0,D,2
23384,2010,20650,NSH,18.0,55.0,D,2
23385,2010,20650,NSH,18.0,74.0,L,1
23386,2010,20650,NSH,18.0,3.0,R,2
23387,2010,20650,NSH,18.0,25.0,R,2
23388,2010,20650,NSH,18.0,27.0,R,1
23389,2010,20650,NSH,18.0,29.0,R,2
23390,2010,20650,NSH,18.0,40.0,R,2
23391,2010,20650,NSH,18.0,71.0,R,2
23392,2010,20651,PHX,18.0,11.0,C,2
23393,2010,20651,PHX,18.0,20.0,C,2
23394,2010,20651,PHX,18.0,91.0,C,2
23395,2010,20651,PHX,18.0,3.0,D,1
23396,2010,20651,PHX,18.0,18.0,D,2
23397,2010,20651,PHX,18.0,23.0,D,2
23398,2010,20651,PHX,18.0,33.0,D,2
23399,2010,20651,PHX,18.0,53.0,D,2
23400,2010,20651,PHX,18.0,55.0,D,2
23401,2010,20651,PHX,18.0,13.0,L,1
23402,2010,20651,PHX,18.0,14.0,L,2
23403,2010,20651,PHX,18.0,28.0,L,2
23404,2010,20651,PHX,18.0,38.0,L,2
23405,2010,20651,PHX,18.0,89.0,L,2
23406,2010,20651,PHX,18.0,8.0,R,2
23407,2010,20651,PHX,18.0,17.0,R,1
23408,2010,20651,PHX,18.0,19.0,R,1
23409,2010,20651,PHX,18.0,22.0,R,2
23410,2010,20651,TOR,18.0,37.0,C,2
23411,2010,20651,TOR,18.0,42.0,C,2
23412,2010,20651,TOR,18.0,47.0,C,2
23413,2010,20651,TOR,18.0,81.0,C,1
23414,2010,20651,TOR,18.0,84.0,C,1
23415,2010,20651,TOR,18.0,2.0,D,2
23416,2010,20651,TOR,18.0,3.0,D,2
23417,2010,20651,TOR,18.0,8.0,D,2
23418,2010,20651,TOR,18.0,15.0,D,1
23419,2010,20651,TOR,18.0,22.0,D,2
23420,2010,20651,TOR,18.0,23.0,D,2
23421,2010,20651,TOR,18.0,36.0,D,2
23422,2010,20651,TOR,18.0,16.0,L,1
