,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,VPlayer1,VPosition1,VPlayer2,VPosition2,VPlayer3,VPosition3,VPlayer4,VPosition4,VPlayer5,VPosition5,VPlayer6,VPosition6,HPlayer1,HPosition1,HPlayer2,HPosition2,HPlayer3,HPosition3,HPlayer4,HPosition4,HPlayer5,HPosition5,HPlayer6,HPosition6,TeamCode,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,VNumber,VName,HTeamCode,HNumber,HName,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player
164,2010,20001,168.0,2,EV,712,488.0,BLOCK,"MTL #40 LAPIERRE BLOCKED BY  TOR #8 KOMISAREK, Slap, Def. Zone",17.0,C,40.0,C,94.0,C,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,TOR,8.0,KOMISAREK,Slap,D,,,MTL,40.0,LAPIERRE,,,,,,,,,,,,,,,,,,,,,,,,,
165,2010,20001,169.0,2,EV,719,481.0,GIVE,"MTL&nbsp;GIVEAWAY - #75 GILL, Def. Zone",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,MTL,75.0,GILL,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2010,20001,170.0,2,EV,722,478.0,BLOCK,"TOR #32 VERSTEEG BLOCKED BY  MTL #75 GILL, Wrist, Def. Zone",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,MTL,75.0,GILL,Wrist,D,,,TOR,32.0,VERSTEEG,,,,,,,,,,,,,,,,,,,,,,,,,
167,2010,20001,171.0,2,EV,731,469.0,SHOT,"TOR ONGOAL - #81 KESSEL, Wrist, Off. Zone, 47 ft.",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,TOR,81.0,KESSEL,Wrist,O,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2010,20001,172.0,2,EV,755,445.0,TAKE,"MTL&nbsp;TAKEAWAY - #26 GORGES, Def. Zone",17.0,C,40.0,C,81.0,C,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,MTL,26.0,GORGES,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2010,20001,173.0,2,EV,787,413.0,SHOT,"MTL ONGOAL - #81 ELLER, Backhand, Off. Zone, 14 ft.",14.0,C,15.0,C,81.0,C,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,MTL,81.0,ELLER,Backhand,O,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2010,20001,174.0,2,EV,795,405.0,PENL,"TOR #2 SCHENN&nbsp;Slashing(2 min), Def. Zone Drawn By: MTL #81 ELLER",11.0,C,14.0,C,81.0,C,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,,,,,,,TOR,2.0,SCHENN,Slashing,MTL,81.0,ELLER,,,,,
175,2010,20001,179.0,2,EV,921,279.0,MISS,"MTL #81 ELLER, Tip-In, Wide of Net, Off. Zone, 26 ft.",81.0,C,46.0,L,57.0,L,20.0,D,45.0,D,31.0,G,42.0,C,32.0,R,2.0,D,3.0,D,22.0,D,35.0,G,MTL,81.0,ELLER,Tip-In,O,26.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2010,20001,180.0,2,EV,926,274.0,BLOCK,"MTL #81 ELLER BLOCKED BY  TOR #22 BEAUCHEMIN, Wrist, Def. Zone",81.0,C,46.0,L,57.0,L,20.0,D,45.0,D,31.0,G,42.0,C,32.0,R,2.0,D,3.0,D,22.0,D,35.0,G,TOR,22.0,BEAUCHEMIN,Wrist,D,,,MTL,81.0,ELLER,,,,,,,,,,,,,,,,,,,,,,,,,
177,2010,20001,181.0,2,EV,947,253.0,TAKE,"TOR&nbsp;TAKEAWAY - #42 BOZAK, Neu. Zone",15.0,C,40.0,C,52.0,L,20.0,D,45.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,TOR,42.0,BOZAK,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2010,20001,183.0,2,EV,955,245.0,FAC,TOR won Neu. Zone - MTL #11 GOMEZ vs TOR #37 BRENT,11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,N,,,,,,TOR,MTL,11.0,GOMEZ,TOR,37.0,BRENT,,,,,,,,,,,,,,2010-10-07,,,,
180,2010,20001,184.0,2,EV,975,225.0,HIT,"TOR #37 BRENT HIT MTL #26 GORGES, Off. Zone",11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,O,,,,,,,,,,,,,TOR,37.0,BRENT,MTL,26.0,GORGES,,,,,,,,,,,,
181,2010,20001,185.0,2,EV,985,215.0,SHOT,"TOR ONGOAL - #15 KABERLE, Wrist, Off. Zone, 55 ft.",11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,TOR,15.0,KABERLE,Wrist,O,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2010,20001,187.0,2,EV,985,215.0,FAC,MTL won Def. Zone - MTL #94 PYATT vs TOR #84 GRABOVSKI,17.0,C,94.0,C,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,D,,,,,,MTL,MTL,94.0,PYATT,TOR,84.0,GRABOVSKI,,,,,,,,,,,,,,2010-10-07,,,,
184,2010,20001,188.0,2,EV,990,210.0,HIT,"TOR #8 KOMISAREK HIT MTL #17 BOYD, Off. Zone",17.0,C,94.0,C,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,O,,,,,,,,,,,,,TOR,8.0,KOMISAREK,MTL,17.0,BOYD,,,,,,,,,,,,
185,2010,20001,189.0,2,EV,997,203.0,BLOCK,"TOR #16 MACARTHUR BLOCKED BY  MTL #76 SUBBAN, Wrist, Def. Zone",17.0,C,94.0,C,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,MTL,76.0,SUBBAN,Wrist,D,,,TOR,16.0,MACARTHUR,,,,,,,,,,,,,,,,,,,,,,,,,
186,2010,20001,190.0,2,EV,1007,193.0,HIT,"MTL #94 PYATT HIT TOR #8 KOMISAREK, Off. Zone",17.0,C,94.0,C,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,O,,,,,,,,,,,,,MTL,94.0,PYATT,TOR,8.0,KOMISAREK,,,,,,,,,,,,
187,2010,20001,191.0,2,EV,1010,190.0,SHOT,"MTL ONGOAL - #32 MOEN, Wrist, Off. Zone, 39 ft.",17.0,C,94.0,C,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,MTL,32.0,MOEN,Wrist,O,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2010,20001,193.0,2,EV,1010,190.0,FAC,TOR won Def. Zone - MTL #14 PLEKANEC vs TOR #42 BOZAK,14.0,C,81.0,C,46.0,L,20.0,D,45.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,,,,,D,,,,,,TOR,MTL,14.0,PLEKANEC,TOR,42.0,BOZAK,,,,,,,,,,,,,,2010-10-07,,,,
190,2010,20001,194.0,2,EV,1018,182.0,GIVE,"TOR&nbsp;GIVEAWAY - #3 PHANEUF, Def. Zone",14.0,C,81.0,C,46.0,L,20.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,TOR,3.0,PHANEUF,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2010,20001,195.0,2,EV,1025,175.0,SHOT,"MTL ONGOAL - #14 PLEKANEC, Wrist, Off. Zone, 47 ft.",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,MTL,14.0,PLEKANEC,Wrist,O,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2010,20001,196.0,2,EV,1030,170.0,SHOT,"MTL ONGOAL - #46 KOSTITSYN, Snap, Off. Zone, 18 ft.",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,MTL,46.0,KOSTITSYN,Snap,O,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2010,20001,197.0,2,EV,1055,145.0,SHOT,"TOR ONGOAL - #32 VERSTEEG, Wrist, Off. Zone, 49 ft.",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,TOR,32.0,VERSTEEG,Wrist,O,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2010,20001,198.0,2,EV,1060,140.0,HIT,"MTL #46 KOSTITSYN HIT TOR #42 BOZAK, Def. Zone",14.0,C,81.0,C,46.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,MTL,46.0,KOSTITSYN,TOR,42.0,BOZAK,,,,,,,,,,,,
195,2010,20001,199.0,2,EV,1069,131.0,BLOCK,"MTL #14 PLEKANEC BLOCKED BY  TOR #15 KABERLE, Wrist, Def. Zone",14.0,C,40.0,C,81.0,C,20.0,D,45.0,D,31.0,G,42.0,C,81.0,C,11.0,L,2.0,D,15.0,D,35.0,G,TOR,15.0,KABERLE,Wrist,D,,,MTL,14.0,PLEKANEC,,,,,,,,,,,,,,,,,,,,,,,,,
196,2010,20001,200.0,2,EV,1074,126.0,HIT,"TOR #11 SJOSTROM HIT MTL #40 LAPIERRE, Def. Zone",15.0,C,40.0,C,81.0,C,20.0,D,45.0,D,31.0,G,42.0,C,81.0,C,11.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,TOR,11.0,SJOSTROM,MTL,40.0,LAPIERRE,,,,,,,,,,,,
197,2010,20001,201.0,2,EV,1075,125.0,MISS,"MTL #81 ELLER, Wrist, Wide of Net, Off. Zone, 43 ft.",15.0,C,40.0,C,81.0,C,20.0,D,45.0,D,31.0,G,42.0,C,81.0,C,11.0,L,2.0,D,15.0,D,35.0,G,MTL,81.0,ELLER,Wrist,O,43.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2010,20001,202.0,2,EV,1092,108.0,PENL,"MTL #52 DARCHE&nbsp;Delaying Game-Puck over glass(2 min), Neu. Zone",15.0,C,40.0,C,52.0,L,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,N,,,,,,,,,,,,,,,,,,,MTL,52.0,DARCHE,Delaying Game-Puck over glass,,,,,,,,
210,2010,20001,215.0,3,EV,0,1200.0,FAC,TOR won Neu. Zone - MTL #11 GOMEZ vs TOR #42 BOZAK,11.0,C,21.0,R,26.0,D,75.0,D,31.0,G,,,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,,,,,N,,,,,,TOR,MTL,11.0,GOMEZ,TOR,42.0,BOZAK,,,,,,,,,,,,,,2010-10-07,,,,
211,2010,20001,217.0,3,EV,27,1173.0,SHOT,"MTL ONGOAL - #52 DARCHE, Backhand, Off. Zone, 16 ft.",11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,3.0,D,22.0,D,35.0,G,MTL,52.0,DARCHE,Backhand,O,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2010,20001,219.0,3,EV,27,1173.0,FAC,MTL won Off. Zone - MTL #11 GOMEZ vs TOR #37 BRENT,11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,O,,,,,,MTL,MTL,11.0,GOMEZ,TOR,37.0,BRENT,,,,,,,,,,,,,,2010-10-07,,,,
214,2010,20001,220.0,3,EV,46,1154.0,HIT,"MTL #26 GORGES HIT TOR #11 SJOSTROM, Def. Zone",11.0,C,21.0,R,52.0,L,26.0,D,75.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,MTL,26.0,GORGES,TOR,11.0,SJOSTROM,,,,,,,,,,,,
216,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,N,,,,,,MTL,MTL,14.0,PLEKANEC,TOR,84.0,GRABOVSKI,,,,,,,,,,,,,,2010-10-07,,,,
217,2010,20001,223.0,3,EV,96,1104.0,GOAL,"TOR #16 MACARTHUR(1), Backhand, Off. Zone, 21 ft.Assists: #41 KULEMIN(1); #84 GRABOVSKI(1)",14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,TOR,16.0,MACARTHUR,Backhand,O,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,96.0,41 N.KULEMIN(1),84 M.GRABOVSKI(1)
218,2010,20001,224.0,3,EV,96,1104.0,FAC,TOR won Neu. Zone - MTL #17 BOYD vs TOR #26 ZIGOMANIS,17.0,C,94.0,C,32.0,L,20.0,D,45.0,D,31.0,G,26.0,C,18.0,R,28.0,R,2.0,D,15.0,D,35.0,G,,,,,N,,,,,,TOR,MTL,17.0,BOYD,TOR,26.0,ZIGOMANIS,,,,,,,,,,,,,,2010-10-07,,,,
219,2010,20001,225.0,3,EV,118,1082.0,SHOT,"TOR ONGOAL - #2 SCHENN, Snap, Off. Zone, 59 ft.",17.0,C,94.0,C,32.0,L,20.0,D,45.0,D,31.0,G,26.0,C,18.0,R,28.0,R,2.0,D,15.0,D,35.0,G,TOR,2.0,SCHENN,Snap,O,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2010,20001,226.0,3,EV,131,1069.0,HIT,"TOR #28 ORR HIT MTL #45 PICARD, Off. Zone",17.0,C,94.0,C,32.0,L,20.0,D,45.0,D,31.0,G,26.0,C,18.0,R,28.0,R,2.0,D,15.0,D,35.0,G,,,,,O,,,,,,,,,,,,,TOR,28.0,ORR,MTL,45.0,PICARD,,,,,,,,,,,,
221,2010,20001,227.0,3,EV,137,1063.0,SHOT,"MTL ONGOAL - #17 BOYD, Wrist, Off. Zone, 20 ft.",17.0,C,94.0,C,32.0,L,20.0,D,45.0,D,31.0,G,42.0,C,18.0,R,28.0,R,15.0,D,22.0,D,35.0,G,MTL,17.0,BOYD,Wrist,O,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2010,20001,229.0,3,EV,138,1062.0,FAC,TOR won Def. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,,,,,D,,,,,,TOR,MTL,15.0,HALPERN,TOR,42.0,BOZAK,,,,,,,,,,,,,,2010-10-07,,,,
224,2010,20001,230.0,3,EV,145,1055.0,SHOT,"MTL ONGOAL - #15 HALPERN, Snap, Off. Zone, 18 ft.",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,MTL,15.0,HALPERN,Snap,O,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2010,20001,231.0,3,EV,148,1052.0,SHOT,"MTL ONGOAL - #40 LAPIERRE, Snap, Off. Zone, 16 ft.",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,MTL,40.0,LAPIERRE,Snap,O,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1)
226,2010,20001,232.0,3,EV,148,1052.0,GOAL,"MTL #15 HALPERN(1), Snap, Off. Zone, 11 ft.Assists: #40 LAPIERRE(1); #57 POULIOT(1)",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,22.0,D,35.0,G,MTL,15.0,HALPERN,Snap,O,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,148.0,40 M.LAPIERRE(1),57 B.POULIOT(1)
227,2010,20001,233.0,3,EV,148,1052.0,FAC,MTL won Neu. Zone - MTL #15 HALPERN vs TOR #42 BOZAK,15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,,,,,N,,,,,,MTL,MTL,15.0,HALPERN,TOR,42.0,BOZAK,,,,,,,,,,,,,,2010-10-07,,,,
228,2010,20001,234.0,3,EV,158,1042.0,HIT,"TOR #15 KABERLE HIT MTL #40 LAPIERRE, Def. Zone",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,TOR,15.0,KABERLE,MTL,40.0,LAPIERRE,,,,,,,,,,,,
229,2010,20001,235.0,3,EV,175,1025.0,HIT,"TOR #2 SCHENN HIT MTL #40 LAPIERRE, Def. Zone",15.0,C,40.0,C,32.0,L,6.0,D,26.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,TOR,2.0,SCHENN,MTL,40.0,LAPIERRE,,,,,,,,,,,,
230,2010,20001,236.0,3,EV,199,1001.0,MISS,"MTL #11 GOMEZ, Slap, Wide of Net, Off. Zone, 50 ft.",11.0,C,21.0,R,32.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,36.0,D,35.0,G,MTL,11.0,GOMEZ,Slap,O,50.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2010,20001,237.0,3,EV,215,985.0,HIT,"MTL #76 SUBBAN HIT TOR #36 GUNNARSSON, Off. Zone",11.0,C,21.0,R,32.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,22.0,D,36.0,D,35.0,G,,,,,O,,,,,,,,,,,,,MTL,76.0,SUBBAN,TOR,36.0,GUNNARSSON,,,,,,,,,,,,
232,2010,20001,238.0,3,EV,223,977.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #37 BRENT, Slap, Def. Zone",11.0,C,21.0,R,32.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,22.0,D,36.0,D,35.0,G,TOR,37.0,BRENT,Slap,D,,,MTL,6.0,SPACEK,,,,,,,,,,,,,,,,,,,,,,,,,
233,2010,20001,239.0,3,EV,236,964.0,HIT,"MTL #6 SPACEK HIT TOR #9 ARMSTRONG, Def. Zone",11.0,C,21.0,R,32.0,L,6.0,D,76.0,D,31.0,G,84.0,C,9.0,R,16.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,,,,,,,,MTL,6.0,SPACEK,TOR,9.0,ARMSTRONG,,,,,,,,,,,,
235,2010,20001,241.0,3,EV,245,955.0,FAC,TOR won Def. Zone - MTL #17 BOYD vs TOR #84 GRABOVSKI,17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,2.0,D,15.0,D,35.0,G,,,,,D,,,,,,TOR,MTL,17.0,BOYD,TOR,84.0,GRABOVSKI,,,,,,,,,,,,,,2010-10-07,,,,
236,2010,20001,242.0,3,EV,266,934.0,HIT,"MTL #75 GILL HIT TOR #2 SCHENN, Off. Zone",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,2.0,D,15.0,D,35.0,G,,,,,O,,,,,,,,,,,,,MTL,75.0,GILL,TOR,2.0,SCHENN,,,,,,,,,,,,
237,2010,20001,243.0,3,EV,273,927.0,SHOT,"TOR ONGOAL - #16 MACARTHUR, Slap, Off. Zone, 60 ft.",17.0,C,40.0,C,94.0,C,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,TOR,16.0,MACARTHUR,Slap,O,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2010,20001,245.0,3,EV,273,927.0,FAC,TOR won Off. Zone - MTL #14 PLEKANEC vs TOR #42 BOZAK,14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,,,,,O,,,,,,TOR,MTL,14.0,PLEKANEC,TOR,42.0,BOZAK,,,,,,,,,,,,,,2010-10-07,,,,
240,2010,20001,246.0,3,EV,296,904.0,GIVE,"TOR&nbsp;GIVEAWAY - #32 VERSTEEG, Def. Zone",14.0,C,81.0,C,46.0,L,6.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,TOR,32.0,VERSTEEG,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2010,20001,248.0,3,EV,301,899.0,FAC,MTL won Off. Zone - MTL #11 GOMEZ vs TOR #37 BRENT,11.0,C,21.0,R,32.0,L,6.0,D,76.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,22.0,D,35.0,G,,,,,O,,,,,,MTL,MTL,11.0,GOMEZ,TOR,37.0,BRENT,,,,,,,,,,,,,,2010-10-07,,,,
243,2010,20001,249.0,3,EV,320,880.0,GIVE,"TOR&nbsp;GIVEAWAY - #22 BEAUCHEMIN, Def. Zone",11.0,C,21.0,R,32.0,L,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,22.0,D,35.0,G,TOR,22.0,BEAUCHEMIN,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2010,20001,250.0,3,EV,327,873.0,GIVE,"TOR&nbsp;GIVEAWAY - #2 SCHENN, Def. Zone",11.0,C,21.0,R,32.0,L,20.0,D,45.0,D,31.0,G,37.0,C,9.0,R,11.0,L,2.0,D,22.0,D,35.0,G,TOR,2.0,SCHENN,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2010,20001,251.0,3,EV,359,841.0,MISS,"TOR #11 SJOSTROM, Wrist, Over Net, Off. Zone, 41 ft.",11.0,C,21.0,R,32.0,L,20.0,D,45.0,D,31.0,G,84.0,C,11.0,L,41.0,L,15.0,D,36.0,D,35.0,G,TOR,11.0,SJOSTROM,Wrist,O,41.0,Over Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2010,20001,252.0,3,EV,362,838.0,GIVE,"TOR&nbsp;GIVEAWAY - #36 GUNNARSSON, Off. Zone",11.0,C,21.0,R,32.0,L,20.0,D,45.0,D,31.0,G,84.0,C,11.0,L,41.0,L,15.0,D,36.0,D,35.0,G,TOR,36.0,GUNNARSSON,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2010,20001,253.0,3,EV,369,831.0,TAKE,"TOR&nbsp;TAKEAWAY - #36 GUNNARSSON, Def. Zone",11.0,C,15.0,C,57.0,L,26.0,D,75.0,D,31.0,G,84.0,C,11.0,L,41.0,L,15.0,D,36.0,D,35.0,G,TOR,36.0,GUNNARSSON,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2010,20001,254.0,3,EV,378,822.0,SHOT,"TOR ONGOAL - #15 KABERLE, Wrist, Off. Zone, 40 ft.",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,15.0,D,22.0,D,35.0,G,TOR,15.0,KABERLE,Wrist,O,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2010,20001,256.0,3,EV,379,821.0,FAC,TOR won Off. Zone - MTL #15 HALPERN vs TOR #84 GRABOVSKI,15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,O,,,,,,TOR,MTL,15.0,HALPERN,TOR,84.0,GRABOVSKI,,,,,,,,,,,,,,2010-10-07,,,,
251,2010,20001,257.0,3,EV,382,818.0,SHOT,"TOR ONGOAL - #36 GUNNARSSON, Wrist, Off. Zone, 61 ft.",15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,TOR,36.0,GUNNARSSON,Wrist,O,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2010,20001,259.0,3,EV,383,817.0,FAC,MTL won Def. Zone - MTL #15 HALPERN vs TOR #84 GRABOVSKI,15.0,C,40.0,C,57.0,L,26.0,D,75.0,D,31.0,G,84.0,C,16.0,L,41.0,L,8.0,D,36.0,D,35.0,G,,,,,D,,,,,,MTL,MTL,15.0,HALPERN,TOR,84.0,GRABOVSKI,,,,,,,,,,,,,,2010-10-07,,,,
254,2010,20001,260.0,3,EV,418,782.0,BLOCK,"MTL #94 PYATT BLOCKED BY  TOR #8 KOMISAREK, Snap, Def. Zone",17.0,C,81.0,C,94.0,C,20.0,D,75.0,D,31.0,G,42.0,C,81.0,C,32.0,R,8.0,D,36.0,D,35.0,G,TOR,8.0,KOMISAREK,Snap,D,,,MTL,94.0,PYATT,,,,,,,,,,,,,,,,,,,,,,,,,
255,2010,20001,261.0,3,EV,429,771.0,BLOCK,"TOR #32 VERSTEEG BLOCKED BY  MTL #20 O'BYRNE, Wrist, Def. Zone",17.0,C,81.0,C,94.0,C,20.0,D,76.0,D,31.0,G,42.0,C,81.0,C,32.0,R,2.0,D,22.0,D,35.0,G,MTL,20.0,OBYRNE,Wrist,D,,,TOR,32.0,VERSTEEG,,,,,,,,,,,,,,,,,,,,,,,,,
256,2010,20001,262.0,3,EV,460,740.0,BLOCK,"TOR #22 BEAUCHEMIN BLOCKED BY  MTL #81 ELLER, Slap, Def. Zone",17.0,C,81.0,C,94.0,C,20.0,D,76.0,D,31.0,G,37.0,C,42.0,C,81.0,C,32.0,R,2.0,D,22.0,D,MTL,81.0,ELLER,Slap,D,,,TOR,22.0,BEAUCHEMIN,,,,,,,,,,,,,,,,,,,,,,,,,
